generated,log_probs,linear_probs,correct_answer
A,-3.8100377e-05,99.99619003488101,A
A,-4.561021e-05,99.99543908301298,A
B,-0.00037859922,99.9621472439641,B
D,-1.0568221,34.75585635413574,C
C,-7.0285365e-05,99.99297171049584,C
D,-0.00014454192,99.985546852568,D
B,-0.00022284771,99.97771771187065,B
B,-0.00014811802,99.98518929489325,B
A,-0.00031687375,99.96831764491844,A
C,-9.877504e-05,99.99012298380936,C
D,-6.9331734e-05,99.9930670669389,D
B,-0.47369504,62.2697121329147,A
C,-1.3030448,27.170325024423075,A
C,-0.0001470452,99.98529656106156,C
D,-0.0005332559,99.94668862556578,D
A,-0.0030648187,99.69398730624742,A
B,-3.88156e-05,99.99611851533157,B
D,-0.059146617,94.25685624507003,B
B,-5.3000836e-05,99.99470005685195,B
A,-0.00012356207,99.98764455634782,A
B,-5.5861725e-05,99.99441398352371,B
B,-5.9080223e-05,99.9940921522202,B
B,-0.00016194198,99.98380711318946,B
D,-0.38656923,67.93836900136667,A
C,-7.266944e-05,99.99273332003598,C
D,-5.6934558e-05,99.99430670627412,D
C,-0.17564875,83.89125996426807,B
A,-0.53523636,58.55308777096012,A
D,-1.0874511,33.70745690370787,D
D,-5.4669687e-05,99.99453318073601,D
D,-0.00019042798,99.98095901502569,D
A,-6.1821906e-05,99.99381800049346,A
D,-2.2723105e-05,99.99772771531677,D
A,-0.00014227704,99.9857733080898,A
B,-0.0001878055,99.9812212134349,B
D,-0.00018065695,99.98193593674841,D
D,-0.00013357517,99.98664337507658,D
B,-0.00023035755,99.97696689802632,B
B,-0.00010926496,99.98907410091982,B
C,-0.00011820524,99.98818017459641,C
C,-7.648396e-05,99.99235189648235,C
B,-0.00032080378,99.96792476720306,B
D,-0.00024667746,99.97533529623831,D
B,-0.048053287,95.30829987905824,B
B,-0.0014145197,99.85864802614469,B
B,-3.1186566e-05,99.9968813920296,B
D,-0.11121063,89.47502678309277,A
D,-0.00013536324,99.98646459211899,D
B,-0.00013846254,99.9861547045495,B
C,-0.00016182278,99.98381903125998,C
C,-4.8351892e-05,99.9951649276934,C
D,-0.49796587,60.776567759109035,D
A,-9.043079e-05,99.99095732987406,A
A,-3.9769227e-05,99.99602315637853,A
A,-0.00021533787,99.9784685313535,A
A,-0.0013816635,99.86192905575675,A
A,-0.00011653639,99.98834704001013,A
C,-0.002766479,99.72373441766368,C
D,-0.01352441,98.6566633932274,D
C,-4.978234e-05,99.99502188991201,C
D,-2.749125e-05,99.99725091278809,D
D,-2.1769476e-05,99.99782307609533,D
B,-0.0001470452,99.98529656106156,B
A,-0.43350598,64.82324161741857,B
B,-0.00012332367,99.98766839340512,B
C,-0.00013488642,99.9865122676764,C
C,-0.00015717384,99.98428385111609,C
C,-0.009866582,99.01819330299023,C
A,-5.538491e-05,99.99446166237158,A
A,-0.0002549025,99.97451299848821,A
A,-3.9650025e-05,99.99603507610519,A
C,-5.550411e-05,99.99444974303246,C
B,-0.004037914,99.5970227412941,D
A,-0.021199418,97.90237101512528,A
D,-0.062612295,93.93075773464432,C
C,-0.00086834846,99.9132028445421,C
B,-2.2723105e-05,99.99772771531677,B
A,-0.00020771251,99.97923090607499,A
A,-0.00013893934,99.9861070311623,A
B,-1.9249043,14.588971783418067,A
B,-0.00021271907,99.97873035530972,B
D,-0.058886252,94.28140062655656,D
C,-0.00020854695,99.97914747944036,C
D,-0.00022165567,99.97783688938031,D
A,-0.00035965684,99.96404078287682,A
C,-0.02954589,97.08863226455415,A
D,-0.00051931274,99.94808220795221,D
C,-0.00012142374,99.98785836315639,C
A,-0.00019030878,99.98097093275672,A
A,-0.00035596156,99.96441017867996,A
D,-0.005537777,99.44775282217162,D
B,-0.00014108501,99.9858924942022,B
A,-0.0012276083,99.87731449028249,A
D,-2.6895234e-05,99.99731051276736,D
D,-0.9973994,36.88373935317113,A
B,-0.24166837,78.5316568906397,B
B,-0.11680848,88.97555828356002,D
C,-0.01013167,98.99194824694231,A
C,-0.061474565,94.03768639207817,D
B,-0.0019919206,99.80100619572542,D
D,-0.0066420753,99.33799345248802,C
D,-0.006128695,99.38900471433612,C
B,-0.00553837,99.44769384967168,B
C,-0.013781466,98.63130636518991,B
D,-0.025588132,97.47364697055711,B
D,-0.35074028,70.41666162616565,D
C,-0.23590167,78.98583368847069,D
B,-0.00289819,99.7106005698349,B
B,-0.043968532,95.69840713739902,D
D,-0.1396358,86.96749133316892,A
C,-0.8838599,41.31849770386913,A
B,-0.14577109,86.43555401670467,D
C,-0.1724359,84.16122344270246,C
A,-0.06803472,93.42280366166798,A
C,-1.170727,31.01413864982772,B
C,-0.023609275,97.66672435243909,B
B,-0.0016449533,99.83563988941458,B
A,-0.12931868,87.86938987504564,B
C,-0.064163946,93.78512299683732,C
D,-0.05037553,95.08722763790455,A
D,-0.20861337,81.17090060359831,D
D,-0.020631932,97.95794500728302,B
A,-0.22817107,79.59880785069258,C
A,-0.13497964,87.37337007250882,B
C,-0.4553713,63.42124411459857,B
C,-0.00011915887,99.98808482291362,B
B,-0.0019866866,99.80152855555887,A
C,-0.079366036,92.37017544622724,D
B,-0.5840698,55.76243227836453,C
C,-0.017391559,98.2758801234095,A
B,-0.0020260662,99.7975984886677,C
D,-1.0288959,35.7401349636732,A
D,-0.69868004,49.724120931829994,A
C,-0.19222385,82.51221442252053,D
D,-0.8110852,44.437556810030884,D
D,-0.0010535305,99.89470242684183,B
D,-0.06675069,93.54283839185888,A
B,-0.0036760864,99.63306621336798,D
D,-0.003184721,99.68203448447296,C
B,-0.00171064,99.8290822310657,B
B,-0.005851997,99.41650925821324,A
D,-0.003116753,99.68880990324602,B
C,-0.34282306,70.976378605461,C
C,-0.0032327326,99.67724870539348,C
A,-0.032351024,96.81666726863975,B
D,-0.013663643,98.64292808623935,A
D,-0.016110381,98.40186970926361,B
D,-0.5978088,55.0015510634296,C
D,-0.06409396,93.79168687214239,C
D,-0.60392886,54.66596621797031,A
D,-0.61756366,53.92566509956816,C
D,-0.17392974,84.03559389925587,A
D,-0.11183122,89.41951670250347,D
C,-0.15993576,85.2198532441556,B
D,-0.19207226,82.52472339719863,A
C,-0.05314648,94.82411039519789,C
C,-0.03646113,96.41955714498053,A
C,-0.027166381,97.31993061794665,D
C,-0.00025597532,99.97440574388871,D
A,-4.3650427,1.2714112271064837,B
B,-0.0012972581,99.87035829755523,D
D,-0.0029614195,99.70429611773194,B
C,-0.508084,60.16472312720117,B
C,-0.00042018664,99.9579901626043,B
B,-0.3880888,67.8352102922733,D
C,-1.1174172,32.712359929687274,C
A,-0.36296147,69.56132349607046,B
C,-0.09011336,91.38275879040756,C
D,-0.0015973415,99.84039335709356,C
D,-0.5718824,56.446189493516954,C
B,-0.8789629,41.52133061817776,C
B,-0.0010394792,99.89610608713564,B
D,-0.021019783,97.91995928722993,B
C,-0.000708025,99.92922255905555,B
D,-1.1181991,32.68679213249118,B
B,-0.0012601143,99.87406793106427,A
C,-0.0006117635,99.93884235891366,C
D,-2.4187825,8.902994545993222,A
D,-0.034660097,96.59336842218411,C
D,-0.001964082,99.80378455468914,C
C,-0.17850026,83.6523839381166,D
C,-1.1931385,30.32679623806177,A
D,-0.65580034,51.90264986450822,B
D,-0.0028533752,99.71506918058651,B
B,-0.029328864,97.10970530867652,A
A,-0.9364945,39.1999584163357,B
A,-0.23731282,78.87445143627717,D
B,-0.07598317,92.68318050073992,B
D,-0.389617,67.73162369458358,C
D,-0.2850431,75.1981843203486,C
D,-0.11878068,88.80025361227123,A
B,-0.108311035,89.73484462459685,B
B,-0.0010993726,99.89012314886637,C
B,-1.9025888,14.918191674484838,B
D,-0.21230134,80.87209608701875,B
C,-1.2064555,29.92561150997878,D
B,-0.0037961542,99.62110420844067,D
D,-0.010225596,98.98265076585571,A
D,-0.05197514,94.93524674518736,B
D,-0.17260593,84.1469147263705,C
B,-3.468741,3.1156231674523047,B
C,-0.39378637,67.44981338865847,C
D,-0.0072905817,99.27359301227676,D
C,-0.00043770226,99.95623935176596,D
C,-0.23561926,79.00814322783289,D
B,-0.029180784,97.12408637858677,C
B,-0.1390042,87.02243735082075,D
C,-0.0010682972,99.89322732263074,C
C,-0.0005008472,99.94992782030221,C
D,-0.39882043,67.11112019725121,D
B,-0.0016054363,99.83958517234845,A
A,-0.84504956,42.95360698755955,A
B,-0.0015942458,99.84070243347767,D
C,-0.08297711,92.03722142989965,C
C,-0.30591658,73.64480513901856,B
B,-0.0069792834,99.30450152365029,C
C,-0.00047619038,99.95239229806445,C
B,-0.0016112701,99.8390027298754,D
B,-0.5779868,56.10266893455934,B
B,-0.0009753054,99.90251700557276,A
C,-0.11366791,89.25543150332089,B
C,-1.6712438,18.80130694908764,B
C,-0.43762246,64.55694651503666,C
B,-3.0595393,4.690930135776803,D
D,-0.0055593513,99.44560732966174,D
D,-0.0009354015,99.9065035851606,C
D,-1.2893761,27.544257811720822,C
D,-0.005274788,99.47390992660317,C
D,-0.0038346369,99.61727059313816,B
D,-0.08056402,92.25958371075671,C
B,-0.0005674491,99.94327118687919,D
C,-0.00023727135,99.97627567966207,C
C,-0.16060215,85.1630825039799,B
B,-0.012996448,98.70876411493622,A
B,-0.00768944,99.23400481129909,C
B,-0.0005202664,99.94798689150959,B
A,-0.18114528,83.43141407323643,A
B,-0.005807925,99.42089083916107,A
D,-0.12941547,87.86088540837994,A
D,-0.07047595,93.19501526574527,B
D,-0.0023651824,99.7637612440023,A
B,-0.0109695345,98.90904114502929,C
C,-0.2595096,77.14298022323328,C
C,-0.33756602,71.35048675601564,B
C,-0.16247398,85.00382079318159,B
C,-0.39698583,67.23435526732993,B
D,-0.17445914,83.99111722985876,B
D,-0.03456877,96.6021904075786,B
D,-0.0834308,91.99547453369985,C
A,-1.0201179,36.055242853574214,B
C,-0.049105722,95.20804685262549,B
C,-0.007812924,99.2217517559927,D
D,-0.5531424,57.51396489116101,A
D,-1.1374521,32.06349276838786,A
D,-0.08500253,91.85099605683175,A
C,-0.8482342,42.817032797843616,A
D,-0.49837554,60.75167452194955,A
D,-1.1529701,31.569772173334353,A
D,-0.451537,63.66488699235011,B
D,-0.5649875,56.83672513037783,A
B,-0.003590214,99.64162231124416,A
B,-0.002798222,99.72056893740324,A
C,-0.00660121,99.34205301233885,A
C,-0.0006439301,99.93562771784936,D
B,-0.0028867833,99.71173794522925,B
C,-0.015847482,98.42774286327244,D
C,-0.0012053502,99.8795375942771,C
C,-0.0061459923,99.38728556777322,B
B,-0.0022036668,99.77987594911097,A
B,-0.0007703172,99.92299794181261,A
D,-0.020552283,97.96574757037395,C
D,-0.9218558,39.77801552722745,A
D,-0.1689274,84.45702169580758,B
B,-0.014702938,98.54046223963807,A
A,-0.95995,38.29120310980349,D
B,-0.051559594,94.97470490500378,A
A,-1.4891534,22.556353681826284,C
D,-0.0040249685,99.59831208289755,D
C,-1.8552284,15.6417212903343,D
D,-1.7710714,17.015059178872217,D
D,-0.48367056,61.65162735816564,D
C,-0.0056962655,99.43199274592686,C
D,-0.10697192,89.8550903945444,D
D,-0.006034973,99.39832008715683,D
B,-0.30427736,73.76562417393392,C
C,-1.3586658,25.700344230339095,B
D,-1.0800499,33.95785802510006,A
D,-0.56407934,56.88836541594389,C
C,-0.022372022,97.78763758484965,B
D,-1.4370297,23.763255140847267,B
D,-0.058476843,94.32000818310696,C
C,-0.009377191,99.06666377516798,A
C,-0.040011134,96.07787417822601,C
D,-0.79444927,45.183000275176674,D
C,-0.38116089,68.30679819709967,D
B,-0.10768216,89.79129437306752,B
C,-0.00034309123,99.96569676190657,B
B,-0.0014773676,99.85237231702904,A
D,-0.016287373,98.38445490672585,C
D,-0.060785927,94.10246661886272,D
D,-0.0316291,96.88658677959081,D
A,-0.40135175,66.94145530513599,A
D,-0.19372277,82.38862786040231,B
C,-1.5299859,21.653872049044104,D
B,-0.0018633107,99.81384241856715,B
C,-0.0009831508,99.90173323344035,D
C,-0.14201415,86.7608979731993,B
B,-0.00078759075,99.92127193181871,B
C,-0.2321732,79.28087969309344,A
B,-0.0007442336,99.92560432731354,A
D,-0.0011240258,99.88766056803773,C
D,-0.7709731,46.25627294423674,C
B,-0.0065324036,99.3488886165392,B
B,-0.0011542705,99.8846395413954,B
B,-0.015135957,98.49780158432327,C
C,-0.0012376104,99.87631551239117,D
D,-0.00016504127,99.98349723485612,D
D,-0.017896473,98.22627178070016,B
B,-0.004876385,99.51354852628388,D
B,-0.007412705,99.26147013375328,C
B,-0.0020906616,99.79115223107583,B
D,-0.007496951,99.2531081041791,D
D,-0.0037386832,99.62682969744385,C
D,-0.0052578337,99.47559645141114,B
C,-0.009665075,99.03814817252355,D
D,-0.4170129,65.9012418629087,C
B,-0.00073054346,99.92697233219042,B
D,-1.6883208,18.48296294693689,A
D,-0.011322842,98.87410201146734,D
A,-1.0395362,35.36186522620467,A
D,-0.006401054,99.3619389103761,A
A,-1.0472089,35.091582468110765,D
A,-0.03779208,96.29131289767018,A
B,-0.006417044,99.3603501256753,C
C,-0.742371,47.598401844963504,D
C,-0.19189064,82.53971289861745,A
D,-0.07952338,92.35564269669227,A
C,-0.0972051,90.73698854837397,A
C,-0.34853774,70.57192806756885,B
B,-0.02505697,97.5254350205338,D
D,-0.036397222,96.42571932294268,D
D,-0.0036524567,99.6354205406486,C
D,-0.015315342,98.48013414087062,A
D,-1.1648394,31.19727608349954,A
C,-0.04102917,95.98011321404285,A
D,-0.0016980339,99.83034069439134,C
D,-0.31696442,72.83566695949848,C
A,-0.0048688073,99.51430261295766,A
A,-0.17349958,84.07175042631589,D
C,-1.6277502,19.637087271342033,D
D,-0.007777341,99.22528242640098,A
C,-1.0391154,35.37674863034046,D
C,-2.2988594,10.037326420154821,B
D,-0.19129643,82.5887733960945,D
D,-0.036548022,96.41117942080496,B
B,-0.0046808687,99.53300694924904,A
C,-0.03715618,96.35256401627097,A
B,-0.8385647,43.23306024366058,B
C,-1.5767399,20.664769339061458,B
C,-0.8090007,44.53028350802651,B
D,-0.0007386347,99.92616380234583,A
B,-0.003243309,99.67619448451521,A
B,-0.0019208953,99.80809484386448,B
D,-0.004807703,99.52038355054263,A
D,-0.16441901,84.83864649817689,D
B,-0.012090575,98.79822223194023,D
C,-0.16440718,84.83965014530152,C
D,-0.4444914,64.11502821554384,B
C,-2.00898,13.412541284158003,B
C,-0.23763444,78.84908791413287,C
C,-0.0010598446,99.89407168369253,A
C,-0.34098187,71.10717998212776,B
C,-0.42073572,65.65635951096193,D
B,-0.13283141,87.56126992108409,C
C,-0.02239394,97.78549429889742,C
B,-0.008004296,99.20276530771088,B
C,-0.2314328,79.33960099236064,B
C,-0.8049333,44.711774831860254,A
D,-0.044322908,95.66449992697693,A
C,-0.7367087,47.868682759404074,A
D,-0.049212188,95.19791097228216,C
B,-0.001797158,99.82044559214698,C
B,-1.7666363,17.090690259566816,A
D,-0.017255882,98.2892148045813,C
D,-0.06837946,93.39060263514352,D
D,-0.037460055,96.32328932902858,A
B,-0.0034569292,99.65490391004354,B
B,-0.0005958048,99.9404372656435,C
C,-2.7197824,6.588909033265616,B
C,-0.00037669198,99.96233789595162,A
D,-1.2417133,28.88888404447636,C
D,-0.37477034,68.74471397732222,D
B,-0.008132482,99.19004971703491,B
C,-0.2251652,79.8384314775607,A
D,-0.53452593,58.59470042079244,D
C,-0.24491394,78.2771900692994,D
B,-0.0042279856,99.57809397479387,D
C,-0.114638455,89.16884711437196,B
D,-0.339869,71.18635707825037,D
C,-0.000989819,99.90106707092386,C
D,-0.27984515,75.59007836298464,A
D,-0.0012680899,99.87327137862458,A
B,-0.13002045,87.80774740526086,D
C,-0.31866267,72.71207875961764,C
B,-0.0031463432,99.68586013506557,D
D,-0.0046315035,99.53792053732283,B
D,-0.005883287,99.41339856430561,D
C,-0.034631647,96.59611654260755,B
B,-0.010985096,98.90750198396137,C
B,-0.17993234,83.53267277057009,D
C,-0.30358332,73.81683823798431,B
D,-0.0053647836,99.46495811521284,C
C,-0.83686155,43.30675536932714,B
D,-1.4546995,23.34705112496149,C
B,-0.0008353584,99.91649904146931,B
C,-0.08984468,91.40731480874715,D
C,-0.0052420567,99.47716589027684,A
C,-0.047099486,95.39924839729008,C
C,-0.031698737,96.87984012325842,B
B,-0.004202344,99.5806473491845,B
D,-0.1623454,85.01475128716558,C
B,-0.5190719,59.507257862096374,B
D,-0.7008399,49.616839689931275,B
C,-0.005103307,99.49096927478655,A
C,-0.06952184,93.28397599417217,B
D,-0.4723386,62.35423457309004,D
C,-0.031220043,96.92622702312592,A
B,-0.039548304,96.12235219281769,D
D,-0.18192063,83.36675059798698,B
D,-0.005119311,99.48937703405541,C
C,-0.15446414,85.6874219100656,C
D,-0.031646762,96.88487558380673,D
D,-0.012306667,98.77687503306419,D
C,-0.4615752,63.0290030285323,B
C,-0.18336953,83.24604797717524,C
C,-0.11977809,88.71172750706612,B
D,-0.017685905,98.2469572680709,D
D,-0.25160804,77.75494466293623,B
C,-0.00034476008,99.96552993429273,D
C,-0.003944706,99.60630641323928,C
D,-0.03716651,96.3515686994255,C
C,-0.024933837,97.53744435928196,D
D,-0.18300499,83.27640002343618,C
C,-0.0048109,99.52006538438502,D
C,-0.40590554,66.6373110056035,C
B,-0.015853817,98.42711932549645,A
D,-1.1570659,31.44073313989537,B
D,-0.0024775586,99.75255080152124,C
B,-0.04007173,96.07205241975171,C
D,-0.023873424,97.64092919190105,C
B,-0.18498863,83.11137335615545,A
B,-3.633363,2.6427160258739084,C
B,-0.004508089,99.55020571808612,D
C,-0.033449505,96.7103743902038,C
B,-0.004127673,99.58808341332843,C
B,-0.83369875,43.44394280906583,D
C,-0.103342265,90.1818259826891,B
D,-0.79385936,45.209662042117294,A
B,-0.0011821311,99.88185673417252,A
D,-0.053309463,94.80865693657307,B
C,-0.022349175,97.7898717645276,A
C,-0.048067715,95.30692478082757,A
D,-0.1733731,84.08238449379407,A
C,-0.0035165679,99.64896079834722,A
C,-0.0631654,93.87881852812903,D
D,-0.00037859922,99.9621472439641,C
B,-2.0294573,13.14068162800045,A
C,-0.13874793,87.04474144865415,B
C,-0.8863512,41.21568904731665,A
D,-0.001970862,99.80310788732378,D
D,-0.1901389,82.68442772966364,A
B,-2.8628314,5.710683883799121,B
A,-1.1312704,32.262313553723864,B
C,-0.16192594,85.05041905481843,B
C,-0.14007497,86.92930620549512,D
B,-0.9253375,39.63976123022181,B
B,-0.00025299523,99.97470367705945,B
D,-0.58565664,55.67401638981527,C
B,-0.024729984,97.5573296866999,D
D,-0.14566888,86.44438904618721,B
D,-0.0030023046,99.70021978094603,A
B,-0.0015639003,99.84373219548296,D
D,-0.11711221,88.94853784090981,B
D,-0.0037994883,99.62077206227083,A
D,-0.005434862,99.45798801432167,D
B,-0.556441,57.324561880693594,C
D,-1.9367597,14.417034891464786,D
B,-0.00417931,99.58294111623276,D
B,-0.0038969878,99.61105956029489,C
D,-0.0030417664,99.69628550844033,D
C,-1.6539102,19.130042134558735,D
D,-0.7939002,45.20781571722171,B
B,-0.006064121,99.39542286714722,D
A,-0.0033974103,99.6608354368211,B
B,-0.08248226,92.08277731966061,C
C,-0.115234286,89.11573337600421,B
C,-0.27656698,75.83828209491111,A
D,-0.001024951,99.89755740828662,D
B,-0.004343241,99.56661772310427,D
C,-0.47898817,61.940981226753564,D
B,-2.21741,10.889077101189521,B
A,-0.33294842,71.68071661158122,A
D,-0.005064283,99.49485188612854,D
B,-0.0016282868,99.83730381397267,A
B,-0.0040131034,99.59949383384104,D
B,-3.5046985,3.0055833812133317,B
D,-0.0034399382,99.65659716090084,C
C,-0.018229079,98.19360656597262,A
B,-0.0020753136,99.7926838374338,B
D,-1.499657,22.320670692038167,B
B,-0.015202284,98.49126873729205,C
D,-0.014532958,98.55721357106488,B
D,-0.064413786,93.76169464849893,B
D,-0.8805971,41.453531873124774,C
C,-1.0848871,33.79399371599389,A
D,-0.997751,36.870773309978524,D
D,-0.08681968,91.68424057509492,A
B,-2.8145723,5.9930345468202475,B
B,-0.00030674142,99.96933056203396,B
C,-0.49795866,60.77700595974229,D
D,-0.07742672,92.54948421737976,C
C,-0.093371436,91.08551130756528,B
D,-0.011295264,98.87682879905213,D
B,-0.007630535,99.23985036251692,B
D,-0.030431913,97.00264760114902,D
D,-0.0100333635,99.00168027725573,D
C,-0.001161531,99.88391433160271,B
C,-0.9519649,38.59818620998379,D
C,-0.03529908,96.53166661715123,D
C,-1.5574266,21.06775317648872,D
B,-0.056757335,94.48233171004419,C
C,-0.023463143,97.680997629068,C
B,-0.34841177,70.58081857330427,A
D,-0.03981228,96.0969815475433,C
D,-0.0032076577,99.67974813377337,D
A,-0.12022796,88.67182773774005,B
C,-0.0105859,98.9469933449956,C
B,-0.013368219,98.67207387959776,D
B,-0.1315899,87.67004562239251,D
D,-0.049426533,95.17750796277447,D
C,-0.9402494,39.05304249239688,B
C,-1.4816197,22.7269282054344,A
C,-0.11300471,89.31464533863132,B
A,-0.702309,49.54400110742393,B
C,-0.58778864,55.55544582800387,C
D,-0.030350966,97.01049999227386,D
D,-0.0018180978,99.8183553938646,D
C,-0.37056786,69.03422015880972,C
C,-0.00566971,99.43463324727,B
D,-0.0036788136,99.63279449444032,D
D,-0.0014824859,99.85186124393972,B
C,-0.97043025,37.89199727082134,B
D,-0.044364996,95.66047368423285,A
C,-0.026105205,97.42325900774732,A
B,-0.0075882873,99.24404310650935,D
C,-0.09721516,90.73607573886062,B
B,-0.022894027,97.7366052698128,D
D,-0.0072825267,99.27439266428907,A
C,-0.073180035,92.94334844048454,A
C,-0.08155777,92.16794628932922,C
C,-0.17463577,83.97628318892934,A
B,-0.0048096036,99.52019440228142,A
A,-0.16624932,84.68350749464966,A
C,-0.73916316,47.751335063843044,C
C,-0.06751371,93.47149055868252,D
B,-0.0029326566,99.70716394367405,D
C,-0.0012954774,99.8705361368606,D
D,-0.008880102,99.1159209655868,C
D,-0.008932206,99.11075676417975,C
D,-0.105517626,89.98586117991088,B
D,-0.45619315,63.369142777797414,C
C,-1.1423495,31.90684890581586,A
B,-0.04432941,95.66387791842055,C
D,-0.0031985121,99.68065976904661,D
D,-0.33881938,71.26111492917117,C
C,-0.16518058,84.77406052665403,C
D,-0.11155958,89.44380991937587,C
D,-0.005455371,99.45594825136232,A
B,-0.052258603,94.90833992906282,C
D,-0.055284042,94.62163445966176,C
B,-1.4812486,22.73536373360688,D
B,-0.012157935,98.79156740782767,A
D,-0.012679511,98.74005353263368,D
D,-0.16643849,84.66748943065325,B
C,-0.00049322186,99.95068997539066,B
B,-0.0070073367,99.30171574375304,A
D,-0.01028719,98.9765542162218,C
D,-0.47572157,62.14364847222458,B
C,-1.3653582,25.528921501157757,C
D,-0.093561985,91.06815670797445,A
C,-0.03841324,96.23151915841277,B
D,-0.66456103,51.44993279132218,D
B,-0.00220224,99.78001831513954,B
D,-0.0028305538,99.71734484403314,D
C,-1.5082045,22.130697812504824,C
D,-0.08666217,91.69868289720313,C
D,-0.010986281,98.90738477864096,D
C,-0.08648988,91.71448302434234,C
D,-0.0017211153,99.8280364969578,B
B,-0.19604188,82.1977809526666,C
D,-0.06047112,94.13209539750038,C
C,-0.22144881,80.1356942559898,C
D,-0.0076687294,99.23606002836146,C
D,-0.0018185745,99.81830781046594,B
B,-0.017347736,98.28018696167274,D
D,-0.012182552,98.78913548574623,C
B,-0.012531313,98.75468769543716,A
C,-0.008292806,99.17414844621581,A
C,-0.089586414,91.43092525907058,C
B,-0.11001838,89.58176700164378,C
B,-0.00075042486,99.92498566383165,B
D,-0.110502236,89.538432810789,B
D,-0.66060466,51.653890962871316,D
C,-0.22226362,80.07042548538766,B
D,-0.012601006,98.74780542481342,B
C,-0.06783535,93.44143122286074,B
D,-0.51178944,59.94219888526029,D
C,-0.11897617,88.78289574739235,C
D,-0.2615879,76.98282045510697,C
C,-0.4490827,63.82133162699901,C
C,-0.60019594,54.8704112476483,C
C,-0.28434956,75.25035535836182,C
D,-0.040608134,96.02053280544446,B
C,-0.30499265,73.71287922683402,B
D,-0.0064974665,99.35235963922906,A
C,-0.034271166,96.63094388421527,B
D,-0.009448281,99.05962137636524,D
B,-0.0100376075,99.00126011501622,A
D,-0.7788872,45.89164094474605,D
B,-0.00039754162,99.96025373891997,A
B,-0.13722795,87.1771483171652,D
D,-0.26265955,76.9003660046133,C
D,-0.03282572,96.7707196903826,A
B,-0.009003928,99.10364859739214,D
A,-0.5001049,60.64670379834476,A
D,-0.016388703,98.37448611498752,B
C,-0.10384207,90.13676391721471,B
A,-0.07880198,92.42229209488113,D
C,-0.045990877,95.50506750782795,D
C,-0.00069933047,99.93009140045604,D
C,-0.0039805663,99.60273456525357,C
C,-0.14769387,86.26951713950014,B
C,-0.14921384,86.13848966567448,A
D,-0.15877537,85.3187989063375,B
A,-0.2795839,75.6098288507521,D
C,-0.3470843,70.67457470799593,D
C,-0.33115798,71.80917159498608,D
D,-0.23906635,78.73626391284313,A
D,-0.020273013,97.9931102853128,C
C,-0.15480934,85.65784771682168,B
D,-0.0010144684,99.89860459991053,B
C,-0.031016205,96.94598628516566,B
D,-0.32207364,72.46448255200833,C
C,-0.9773098,37.63221200844453,B
D,-0.027950095,97.24368950535832,C
B,-0.054492787,94.69653392941834,D
B,-0.016354807,98.37782067308264,B
C,-0.9993773,36.81085910378662,B
D,-0.04949245,95.17123435375309,D
D,-0.0099414205,99.01078320721439,C
C,-0.0030295253,99.69750590811036,C
D,-0.019202158,98.09810290332916,B
D,-0.032601904,96.79238094975861,D
C,-0.29566053,74.40399644002069,B
D,-0.10877583,89.69314600889429,D
B,-2.1096697,12.12780179478381,D
B,-0.036009878,96.46307648133661,D
D,-0.61763114,53.92202631846109,B
D,-0.0043604523,99.56490406692382,D
B,-0.002815217,99.71887420073521,B
C,-2.2210076,10.84997294015135,B
B,-0.18309344,83.2690345515969,D
C,-0.04456202,95.64162813163973,C
D,-0.12339431,88.39150572898255,B
D,-0.006650242,99.33718219220955,C
B,-0.0030531695,99.69514866820882,D
C,-0.030757487,96.97107120166518,B
C,-0.047676917,95.3441778151496,C
D,-0.0017797837,99.82217991758114,D
C,-0.1482911,86.2180097781806,B
B,-0.014397955,98.57051998875156,C
B,-0.0022485075,99.77540184993913,D
B,-0.008362207,99.16726589997005,C
B,-0.13966918,86.96458840675834,C
C,-0.043024536,95.78878870415004,B
D,-0.06843479,93.38543547605049,D
D,-0.0012534461,99.87473391354452,A
D,-0.0058137253,99.42031416984037,A
D,-0.0016022215,99.8399061371628,D
C,-1.9667538,13.991029664266511,C
B,-0.0021619217,99.78404135695254,C
C,-0.00015288251,99.98471291759354,A
D,-0.0016585169,99.83428576791279,C
B,-0.021418575,97.88091737614418,A
C,-0.49994993,60.656102946306554,D
C,-0.030754488,96.9713620183438,D
D,-0.042835202,95.80692649566667,B
C,-0.040303726,96.04976667308055,A
D,-0.23285627,79.22674379401069,A
A,-0.017181482,98.29652779420262,B
B,-0.2565417,77.37227296489273,C
C,-0.00027587503,99.9724163020017,C
D,-0.17865303,83.63960533954048,A
D,-0.0009968446,99.90036520845254,B
D,-0.28495094,75.20511490437197,B
D,-0.0039880467,99.60198949974462,C
A,-0.49609116,60.890613065989974,C
D,-0.054272514,94.71739531655238,A
C,-2.953318,5.216633059286958,C
C,-0.121912844,88.5225517855798,A
C,-0.05402012,94.74130443595813,D
B,-3.2127671,4.024509684715104,B
C,-0.0022218646,99.77806019140587,A
B,-0.001379283,99.86216677736182,A
D,-0.05436284,94.70884025948088,C
D,-0.059607632,94.2134124353816,B
D,-0.4255795,65.33910352927292,C
D,-1.4652379,23.10230245617316,A
D,-0.43119076,64.9734955512159,D
C,-0.18331435,83.25064162084007,B
C,-0.63469607,53.00965760889961,C
D,-0.2074961,81.26164109709205,A
B,-0.0017866829,99.82149122677315,A
