generated,log_probs,linear_probs,correct_answer
B,-1.7317652,17.69717435699508,D
C,-0.021532105,97.86980558636714,C
C,-0.001001013,99.89994878463813,C
A,-0.13284259,87.56029099155859,A
A,-0.030399194,97.00582148269872,A
E,-0.0033798302,99.66258749967484,B
B,-2.6299214e-05,99.99737011318213,B
E,-6.241792e-05,99.99375840279579,E
D,-0.0019739575,99.80279894728147,D
B,-0.001151648,99.88490148920607,B
D,-0.0005010856,99.94990399224226,D
D,-2.8921695e-05,99.99710787232281,D
E,-0.43733668,64.5753982356525,E
D,-0.00011784763,99.98821593137592,D
D,-0.00071469677,99.92855585649039,D
D,-0.012536731,98.75415264398868,E
B,-5.6219335e-05,99.99437822452772,B
D,-0.0014373737,99.85636588268085,D
A,-0.0003602529,99.96398119832844,A
D,-9.317247e-05,99.99068318704197,D
D,-0.013197527,98.68891785075708,B
E,-5.8722613e-05,99.99412791111388,E
B,-0.0012883325,99.87124970440343,B
A,-0.092449695,91.16950726315453,A
C,-0.4385836,64.49492806044624,C
A,-6.50404e-05,99.9934961715081,A
B,-0.05505481,94.64332725241836,B
C,-5.538491e-05,99.99446166237158,C
E,-0.0077132196,99.23164509441496,B
A,-0.23939058,78.71073939212594,B
B,-6.49212e-05,99.99350809073356,B
E,-0.0018314192,99.8170256824819,E
D,-0.0010705619,99.893001094695,D
C,-1.9146995e-05,99.99808531883025,C
A,-0.48325673,61.67714593092657,A
C,-1.999893,13.534976488667347,C
C,-0.0031743872,99.68306458400333,C
D,-0.13340794,87.51080277144725,B
E,-0.75472605,47.01393917768739,E
A,-0.038105875,96.26110190541651,B
B,-2.9517714e-05,99.99704827216435,B
C,-5.800739e-05,99.99419942923961,C
C,-0.00040517066,99.95949114105474,C
C,-2.3508332,9.528973372409625,D
E,-0.004958355,99.50539173502183,E
C,-0.71974695,48.68754442040776,A
B,-0.10426361,90.09877567309779,B
B,-0.38036215,68.36137936427052,C
B,-3.261701e-05,99.99673835219289,B
A,-5.5980927e-05,99.99440206399028,A
E,-0.38073647,68.33579512139251,A
E,-0.004322472,99.56868564366201,C
A,-0.49856985,60.73987101088044,C
D,-1.5635502,20.939136882415713,B
A,-0.00037883763,99.96212341199141,A
B,-0.0031651224,99.68398813193832,D
D,-0.80545425,44.68848829884793,C
A,-8.792751e-05,99.99120763555102,A
E,-0.21405084,80.73073404741481,D
C,-1.8796941,15.2636790210258,C
C,-0.013172471,98.69139063126163,A
A,-0.022563068,97.76895743228064,E
C,-0.00040826996,99.95918133708392,C
C,-0.0008804962,99.91198913230332,C
A,-2.8206474e-05,99.99717939237989,A
A,-0.17667529,83.80518641679264,A
D,-0.00011021859,99.98897874838455,D
D,-0.00013476722,99.98652418606937,D
C,-6.873572e-05,99.99312666422455,C
E,-0.00031770815,99.96823423138899,E
D,-0.00016122675,99.9838786246334,D
A,-8.208653e-05,99.9917916839007,A
E,-6.849731e-05,99.99315050358871,E
D,-0.79773086,45.034971211492866,B
D,-0.2149346,80.65941897124056,B
D,-0.14018263,86.91994790015566,D
D,-7.0523776e-05,99.9929478710743,D
D,-0.00036299456,99.96370713145544,D
E,-0.00311568,99.68891686939644,D
E,-0.18182494,83.37472834404088,E
E,-0.0008284482,99.91718948684654,E
A,-0.009689035,99.0357752469211,A
A,-0.3605694,69.72791822485426,A
A,-0.046378344,95.46806961403023,B
C,-0.00095028727,99.90501641099563,C
D,-8.220573e-05,99.99177976487984,D
D,-1.2621312,28.30501467613125,A
E,-0.01440888,98.56944311170314,E
C,-0.281114,75.49422671559509,C
C,-0.011345596,98.87185225574575,C
A,-0.0035083685,99.6497778633861,B
E,-0.96705085,38.02026610016648,E
D,-0.13960883,86.96983687803971,B
E,-0.6099667,54.33689629597015,D
E,-0.00013965457,99.98603551812455,E
C,-0.000296136,99.97039078439373,C
D,-9.233804e-05,99.99076662230256,D
B,-0.0046694763,99.53414087553648,B
B,-0.00014287306,99.98571371458695,B
B,-0.054802053,94.66725203933602,A
A,-0.005797959,99.42188167269649,A
C,-0.40033782,67.0093636762631,C
D,-0.00020795093,99.9792070690296,D
D,-0.0003006657,99.9699379495402,B
C,-0.22699904,79.69215473344579,C
C,-0.017267719,98.28805136203151,C
B,-0.004921701,99.50903907249483,A
C,-0.003801146,99.62060692105386,C
C,-1.0921664,33.54889027059053,C
B,-0.03907346,96.16800615341914,B
A,-0.37845778,68.49168876356387,E
B,-0.0063383877,99.36816575055292,B
B,-1.8441465,15.81602530751462,A
D,-4.978234e-05,99.99502188991201,D
E,-0.00028874903,99.9711292653989,E
D,-2.7014437e-05,99.99729859278867,D
E,-0.00016742534,99.98325886748401,E
E,-0.12826405,87.9621084529927,E
D,-0.03745259,96.32400838506729,D
E,-5.383526e-05,99.99461661890916,E
A,-0.002952978,99.70513777510004,B
B,-0.016781706,98.33583224286222,B
E,-0.096203506,90.82791570012547,E
D,-1.1932111,30.324594592575586,D
C,-1.7835755e-05,99.99821644040561,C
D,-0.00078330305,99.92170036517487,D
A,-7.088138e-05,99.99291211320256,A
C,-0.00012535013,99.98746577259993,C
B,-0.00025108797,99.97489435499462,E
A,-4.4894987e-05,99.9955106020765,A
E,-0.011431874,98.863322158062,E
B,-7.111979e-05,99.99288827389523,B
A,-0.07175263,93.07611097117349,B
C,-0.001792632,99.82089738050612,C
B,-1.0963244,33.40968359608326,E
A,-4.1199673e-05,99.99588011756948,A
B,-0.054993432,94.64913644883507,A
B,-0.00042102108,99.95790675369379,D
D,-1.5838345,20.518679902331165,E
A,-6.098748e-05,99.99390143796985,A
D,-0.62318474,53.62339496019825,C
A,-0.00013512482,99.98648843089472,A
B,-0.23404653,79.13249946869423,A
C,-1.454218,23.35829543692902,A
B,-0.0025912314,99.74121229421664,B
C,-0.28832313,74.95193609139528,B
D,-0.0003735927,99.96264770770631,D
A,-0.00010926496,99.98907410091982,A
B,-0.025955258,97.43786842845779,B
E,-0.00014025059,99.98597592446542,E
B,-0.0006293983,99.93707997295613,B
A,-0.006812122,99.32110279065814,A
E,-0.26621294,76.62759393284703,D
A,-0.00015229016,99.98477214355577,C
E,-3.3150678,3.6331585212355466,C
A,-0.9111293,40.206991000413446,C
D,-2.5941605e-05,99.99740587314805,D
C,-0.28091112,75.50954453809852,C
C,-4.5848617e-05,99.99541524340317,C
E,-0.27269024,76.13285802485058,B
E,-0.0015446186,99.8456573709343,A
A,-0.068168916,93.41026753627555,C
A,-0.05892592,94.27766074613378,D
E,-3.7510214,2.3493737093753944,C
B,-0.96727914,38.01158744428134,D
A,-0.004207209,99.58016289051359,A
A,-0.1900854,82.68885146488104,D
D,-0.0014233297,99.85776827533088,D
D,-0.1190601,88.77544451164775,D
C,-0.00078151503,99.92187902733328,C
B,-0.032611713,96.79143151795037,C
C,-1.7716551e-05,99.99822836059373,C
E,-0.9799005,37.53484441636337,D
D,-2.1650272e-05,99.99783499623655,D
D,-4.03276,1.7725340439615274,C
B,-0.075856425,92.69492837492892,B
A,-1.3291876,26.469220992721432,D
D,-1.1604707,31.333865765957814,A
C,-0.195099,82.2753201457039,C
E,-0.010061928,98.99885238414832,E
C,-0.11728629,88.93305502710567,C
C,-0.00019197763,99.98080407965261,C
B,-0.8811383,41.431103291396695,C
D,-0.56739026,56.70032405584966,B
A,-0.3474415,70.64933425812295,D
D,-2.662341,6.9784664476029015,C
E,-0.8195593,44.06257955119686,E
E,-0.00016873659,99.98312776452177,E
D,-0.0075717233,99.24568699845405,D
D,-0.17156065,84.23491779930895,D
E,-0.00028612654,99.97139143902946,E
E,-0.0025870737,99.74162698911708,E
E,-1.0289271,35.739019888857584,B
D,-0.003215857,99.67893083296515,D
A,-0.002730813,99.72729122780363,A
C,-0.006686364,99.33359399932115,C
E,-0.030901326,96.95712398285566,E
E,-0.0003093639,99.9690683948077,E
C,-0.20290565,81.63552609110255,C
B,-0.016596477,98.3540485777774,C
B,-6.301394e-05,99.99369880453366,B
B,-6.980855e-05,99.99301938865601,B
A,-0.0036029173,99.6403565418632,E
B,-0.00011331789,99.98866885302296,B
A,-4.429897e-05,99.99557020111848,B
C,-0.029175343,97.12461483217841,B
C,-0.55961525,57.142887882032426,C
D,-0.3961386,67.29134236732467,D
C,-0.14149377,86.80605835854816,C
C,-0.00019269285,99.98073257140749,C
E,-0.57161325,56.461384030132166,C
A,-0.00031294,99.96871089606144,A
C,-0.09994954,90.48830772840468,D
C,-1.6411039,19.37660258703036,C
E,-0.015300077,98.48163745159226,E
A,-8.3278566e-05,99.99167249015635,A
A,-1.9027791e-05,99.99809723900273,A
C,-1.7835755e-05,99.99821644040561,C
A,-0.008857063,99.11820452359528,A
C,-4.7159858e-05,99.99528412540086,C
C,-2.603745,7.399594385873772,D
D,-9.1622824e-05,99.99083813732427,D
D,-1.9146995e-05,99.99808531883025,D
B,-0.00020187153,99.97981488446864,B
E,-0.00072303734,99.92772239885103,E
E,-2.970759,5.126438589307036,B
C,-1.1449091,31.825284565929795,A
E,-8.375538e-05,99.9916248127384,E
A,-0.30359504,73.81597310970983,B
A,-1.0912646,33.579158305642295,D
E,-0.00024631983,99.97537105042386,E
B,-0.5159964,59.69055415304396,D
B,-0.12401653,88.33652387346682,A
D,-1.0750221,34.12902127039475,B
C,-0.00072113005,99.92791299017844,C
A,-4.048445e-05,99.99595163694843,A
E,-0.0003576304,99.96424335421287,C
C,-0.00035012423,99.96499370563355,C
B,-0.0183672,98.18004490343687,B
A,-0.12545756,88.20931996680453,C
B,-0.10847556,89.72008221371111,E
A,-1.1766346,30.83145965284839,C
A,-5.50273e-05,99.99449742139741,A
D,-0.34193096,71.03972488422143,D
D,-0.18893082,82.78437749461528,D
E,-0.20529836,81.44042944939025,B
B,-1.7761132,16.92948854976833,A
A,-5.0735965e-05,99.99492653220473,A
C,-0.00050954544,99.9490584356231,C
D,-2.2603901e-05,99.99773963544662,C
D,-2.618001e-05,99.99738203326935,D
A,-0.0014210686,99.857994063986,A
C,-9.865584e-05,99.99013490263273,C
B,-0.0008004574,99.9199862880562,C
A,-0.00011117222,99.98888339594022,A
A,-8.44706e-05,99.99155329675406,A
B,-0.17786774,83.7053124814216,D
A,-2.6060809e-05,99.997393953058,A
A,-9.114601e-05,99.99088581436713,A
D,-4.370295e-05,99.995629800496,D
A,-2.5612898,7.720509706290576,D
A,-0.054452255,94.70037224711838,A
B,-0.03802955,96.26844931441137,B
B,-0.15084387,85.99819571610143,B
E,-0.2151718,80.6402888259855,C
B,-0.37602872,68.65826141064613,A
D,-0.0003340354,99.96660203836129,B
C,-0.0004456852,99.95544141028955,C
B,-1.1830115,30.635476065792826,E
D,-0.05655379,94.50156507361321,B
B,-0.003641646,99.63649767511173,A
D,-0.00082046894,99.91798675526073,D
E,-0.00024453178,99.97554981154589,A
E,-0.0018142868,99.81873580234189,E
D,-1.7874045,16.739407764790425,E
D,-0.14097333,86.85124746164871,D
A,-0.004285196,99.57239723516426,A
C,-0.0012783305,99.87224862163853,C
B,-0.78840137,45.457090542352724,A
B,-0.00020568605,99.97943351019254,B
D,-0.0019283942,99.80734639574833,C
D,-2.7657816,6.292689645975824,E
C,-0.55967295,57.13959083252242,C
B,-0.02948536,97.0945092173293,B
A,-5.8365e-05,99.99416367032035,A
B,-0.0020133369,99.79886885032354,A
A,-0.0020114335,99.79905880767129,B
C,-0.0002036596,99.97963611372084,C
D,-0.0034358962,99.65699997368066,D
D,-8.268255e-05,99.99173208681079,D
A,-1.1889043,30.4554781990169,D
E,-0.00077568134,99.92246194230002,E
A,-0.9006818,40.629255502232084,A
E,-0.0005912788,99.9408895970862,E
