generated,log_probs,linear_probs,correct_answer
A,-0.069252916,93.30906566758888,B
A,-0.24490182,78.2781387945923,A
B,-0.033912275,96.66563008420701,B
E,-0.4801546,61.8687735288207,E
E,-0.0008133204,99.91870102553875,C
D,-1.831257e-05,99.99816875976741,D
C,-4.9186317e-05,99.9950814892627,C
A,-0.037722867,96.29797773895393,E
B,-0.0025016982,99.7501428439096,B
B,-0.0005597045,99.94404521053447,B
B,-8.299462e-06,99.99917005724404,B
D,-1.4692659,23.00943354543073,D
D,-0.00014334988,99.98566603941032,D
A,-0.00023536409,99.97646636059545,A
B,-0.013383614,98.67055483471326,B
C,-0.0001506213,99.98493900428184,C
A,-0.00047082987,99.95292809529897,A
B,-0.0019652701,99.80366597788316,B
D,-0.095921956,90.85349190011145,D
D,-0.019816622,98.03784366608875,B
D,-2.2007884e-05,99.99779923581717,D
D,-6.4325184e-05,99.99356768848203,D
C,-0.009380612,99.0663248686909,C
D,-0.20740221,81.26927111076004,E
C,-0.000274683,99.97253547219212,C
C,-0.60977143,54.34750769772035,D
A,-0.00010998019,99.98900258575993,A
B,-1.0481097,35.05998620371752,E
B,-0.016281394,98.38504314914029,B
D,-0.00018828231,99.98117354140017,D
A,-0.11064921,89.5252739561935,A
C,-0.0011872533,99.88134512063624,C
C,-2.3915141e-05,99.99760851449648,C
D,-0.4156863,65.98872446474402,B
C,-0.042490114,95.83999402159225,C
A,-4.632543e-05,99.99536756430062,A
B,-0.15850002,85.34229467224749,C
C,-0.52728516,59.02051090726537,C
B,-1.1116383,32.90194866603901,C
B,-2.8325678e-05,99.99716747231683,B
C,-4.6683042e-05,99.99533180476362,C
E,-0.00026813045,99.97319054937564,E
D,-0.020721259,97.94919510873626,C
E,-0.00026777282,99.97322630279419,E
C,-0.5267698,59.05093555691687,B
E,-0.011845449,98.82244321343792,A
D,-1.1229831,32.5307919688475,E
B,-1.6762922e-05,99.9983237218497,B
C,-0.0012879749,99.8712854183687,C
B,-0.37604856,68.65689924425247,A
E,-0.065785535,93.63316531277484,B
B,-0.3565574,70.00822855931042,E
C,-0.4908025,61.213495871793796,E
C,-0.00052408094,99.94760563664282,C
B,-0.0010032742,99.89972289112933,A
C,-0.6464585,52.3897879554647,E
A,-0.0031573959,99.68475834324815,B
E,-0.18165249,83.38910755575569,B
C,-1.0452399,35.160745863007435,D
D,-0.04252965,95.83620496649114,D
A,-0.00018518302,99.98148341253172,A
B,-0.000115701965,99.98843047282142,B
D,-0.0076435446,99.23855930015776,D
E,-3.750436e-05,99.99624963432797,E
E,-0.2720078,76.18483186497765,E
D,-9.567575e-05,99.99043288267787,D
E,-0.01589687,98.42288183394714,A
D,-0.00016921341,99.98308009057816,D
C,-7.576874e-05,99.99242341303784,C
B,-0.0001005631,99.9899441956299,B
C,-4.2391708e-05,99.99576091905158,C
A,-1.5213274e-05,99.99847868417213,A
B,-0.01048646,98.95683312323949,B
C,-0.09123606,91.28022093750765,B
E,-0.94077945,39.032347912289396,C
C,-9.7821416e-05,99.99021833683587,C
B,-0.0006466718,99.93535372471443,B
A,-0.0001944809,99.98055380101843,C
B,-0.016630944,98.35065866720544,D
D,-0.0004492613,99.95508396027468,D
C,-0.00010556965,99.98944359222794,C
C,-0.57090694,56.50127735715592,C
C,-0.00025251842,99.97475134600927,E
C,-0.0007424455,99.92578300444637,C
E,-0.0008186809,99.91816541277748,E
E,-0.39494962,67.37139801042079,B
D,-0.00095576694,99.90446896597426,D
D,-0.79301405,45.24789437834961,D
B,-0.37755695,68.55341593022025,B
A,-0.7336684,48.01443937524289,A
C,-0.08098089,92.22113147344416,C
E,-0.07863373,92.43784345374748,C
A,-0.14168055,86.7898462370651,B
C,-8.3874584e-05,99.99161289333746,C
E,-0.00055898924,99.9441166965378,E
B,-4.036525e-05,99.99596355646658,B
C,-1.4229287,24.100714466935028,A
C,-0.00029315587,99.97068870959835,C
A,-0.0030926317,99.6912145559379,E
B,-0.0020019154,99.80000870961355,B
E,-0.36900923,69.14190286232223,B
C,-0.0004253124,99.95747780324976,C
B,-0.00018304103,99.98169757209872,A
D,-0.098856546,90.58726497580932,D
C,-0.00056316133,99.94369972155782,C
B,-0.010792535,98.92654954530077,B
D,-0.056714978,94.48633378292574,D
E,-0.13182639,87.64931498469414,B
C,-0.05394727,94.74820659139425,C
D,-0.46422863,62.8619816687651,D
B,-0.0471667,95.39283644769712,B
C,-0.96521044,38.09030340701117,C
E,-0.00015288251,99.98471291759354,E
D,-0.00014311148,99.98568987599593,D
E,-5.5980927e-05,99.99440206399028,E
D,-0.00033475063,99.96653053927407,D
E,-0.36167878,69.65060635898197,E
D,-0.011465104,98.86003698445015,D
A,-1.4140442e-05,99.99858596579756,A
A,-0.06485374,93.72045288879535,D
B,-0.29938522,74.12738009338933,E
E,-0.039526418,96.12445594963911,E
D,-0.95167506,38.6093751296948,D
E,-9.770221e-05,99.99023025627055,E
D,-0.002026662,99.79753902927624,D
E,-0.0009972022,99.90032948408833,E
E,-0.00018053775,99.98194785459589,E
B,-0.0015097397,99.84913993836687,A
A,-4.6802244e-05,99.9953198851208,A
E,-0.005369649,99.46447417958291,E
C,-9.138441e-05,99.9908619765428,C
A,-0.0037567327,99.62503149920956,E
B,-0.0028977133,99.71064810188952,B
B,-2.0964248,12.289501803118638,C
B,-4.5848617e-05,99.99541524340317,B
D,-0.9517038,38.608265512198855,D
C,-0.00024084747,99.97591815314235,E
E,-0.3055715,73.67022287369963,B
B,-8.8404326e-05,99.99115995815473,B
A,-0.99460715,36.98687189329016,C
A,-7.827201e-05,99.99217310531738,A
C,-1.2505846,28.633735510393965,C
C,-0.8821298,41.39004471063832,D
E,-0.05252546,94.88301635323137,E
A,-0.45129937,63.680017477103455,A
B,-1.014661,36.25253050823816,A
B,-5.9795446e-05,99.9940206341712,B
C,-0.012725305,98.73553193415403,C
A,-7.2073424e-05,99.99279291732267,A
A,-0.008810862,99.12278398954962,A
C,-0.008732523,99.13054947349072,C
C,-3.3451433e-05,99.99665491264929,B
B,-0.2716883,76.20917680765602,D
A,-0.001043886,99.89566586594533,D
A,-0.59453857,55.1817132110332,E
B,-2.2127088e-05,99.99778731568021,B
B,-0.03225569,96.82589762877372,B
A,-3.9888433e-05,99.9960112362533,A
E,-0.009148401,99.08933183018638,E
C,-0.0003119864,99.9688062262696,A
B,-0.0030531695,99.69514866820882,E
C,-0.035442457,96.51782718853826,E
E,-3.5780063,2.793132947241023,A
C,-0.7800127,45.84001895858479,A
B,-0.03901098,96.17401491815546,B
B,-1.2332995,29.132974762319243,B
B,-0.00036609382,99.96339731841657,B
C,-0.16249983,85.00162347281459,C
B,-0.00019805702,99.98019625919969,B
B,-1.0211583,36.017750485820976,B
D,-5.9199425e-05,99.99408023272514,D
E,-0.9275767,39.55109917995265,C
E,-0.00018852073,99.98114970389163,E
D,-3.057619,4.699946783480049,C
B,-0.0033406175,99.66649561544307,B
E,-2.5055764,8.162853373583449,E
C,-0.5807277,55.949107673443066,C
D,-0.75101733,47.188624443336494,D
A,-0.0031991082,99.68060034942305,C
B,-0.041829433,95.90333460633884,B
A,-0.0003649018,99.96351647685646,A
B,-0.5800079,55.98939433857777,D
D,-0.18182991,83.3743139726707,A
A,-1.7516224,17.349224118326124,A
C,-0.063986056,93.80180791636339,A
E,-0.5381111,58.385004580911406,E
A,-0.0038292948,99.61780275998083,A
B,-0.0015874623,99.84137970517976,B
E,-0.061315477,94.05264784959354,E
C,-0.0029159037,99.70883434181285,C
E,-0.0025870737,99.74162698911708,E
E,-5.2705593,0.5140734555990021,E
A,-0.7919417,45.29644198324608,A
D,-0.012659387,98.74204059746474,D
D,-0.704619,49.42968654901356,A
C,-0.4074011,66.53772539544545,C
E,-0.0005819846,99.94181847201885,E
B,-0.0009907725,99.90097181530182,B
D,-0.27092698,76.26721846947876,C
E,-0.0002703953,99.97296412535144,E
D,-0.00021105022,99.9788972049531,D
E,-0.38601837,67.97580384104603,D
A,-0.00019698418,99.98030352201097,A
D,-0.008009028,99.2022958813361,D
C,-0.047914665,95.32151262197135,A
D,-0.0001242773,99.98757304221037,E
C,-0.39157453,67.5991666958242,C
B,-0.0028841642,99.71199910058411,B
D,-9.74638e-05,99.99025409494419,D
B,-0.6006667,54.84458653194787,B
C,-0.34704953,70.67703210568014,C
C,-0.17006858,84.36069600471853,B
C,-0.9594584,38.31003169293881,C
E,-0.027930157,97.24562836936815,E
A,-0.041895624,95.89698687880144,D
C,-0.1609635,85.13231438348203,C
D,-7.9418505e-06,99.99920581810365,D
C,-0.0028374456,99.71665761440406,C
B,-4.990154e-05,99.9950099705061,B
C,-0.84658766,42.88759082739478,C
A,-0.0007773502,99.92229518583933,A
E,-7.576874e-05,99.99242341303784,E
C,-0.0006135515,99.93866366842326,C
E,-0.0013063103,99.86945425518965,E
E,-4.433647,1.1871116667701698,D
C,-0.032451198,96.80696924156597,C
E,-7.183501e-05,99.99281675700725,E
A,-0.09866333,90.60476957582884,D
B,-0.21196473,80.8993230254554,D
C,-0.0001658757,99.98341380566133,C
A,-0.5702958,56.535818101340105,E
C,-0.25503778,77.48872221688111,B
C,-0.44958553,63.78924841369407,C
E,-0.0029671267,99.70372708699693,E
D,-4.3226137e-05,99.9956774797236,D
A,-0.27494892,75.96109231599647,D
E,-0.0009657728,99.90346934084548,E
A,-0.0001596771,99.98403356477095,D
A,-0.021323472,97.89022658768936,E
B,-0.12520967,88.23118888556226,D
B,-0.477947,62.00550590292706,A
E,-0.00013309837,99.9866910487195,E
C,-0.771981,46.209674733849155,C
D,-0.8681074,41.97452077518849,D
D,-0.09286293,91.13184061494533,E
C,-0.14681925,86.34500319057369,C
A,-0.00011594037,99.9884066350825,A
A,-3.094816e-05,99.99690523188893,A
B,-0.006054174,99.39641155833573,C
A,-9.484132e-05,99.99051631772959,A
C,-0.00051871676,99.948141775028,C
E,-0.00020437481,99.97956460731088,E
A,-0.78069746,45.80864029185675,A
B,-0.00011617878,99.98838279684931,B
E,-8.1371305e-05,99.99186320055549,E
B,-1.1722254,30.96770186360339,B
C,-3.8934802e-05,99.99610659559495,C
A,-0.00014466111,99.98553493529138,A
B,-2.0219828e-05,99.99797803764193,B
A,-2.2542875,10.494829276237729,D
A,-0.007798495,99.2231834369776,A
C,-0.16949046,84.40948071064112,C
A,-0.0060700485,99.39483370252432,E
A,-0.13916914,87.0080850536706,E
B,-0.3903279,67.68349039430781,E
D,-0.00013548243,99.986452674733,B
C,-0.00042780832,99.95722831769311,C
B,-0.268853,76.42555929633696,D
A,-0.20514953,81.45255113051772,A
B,-0.0012014202,99.87993012163116,A
D,-0.00018947436,99.9810543589133,D
C,-0.00184689,99.81548144518628,C
A,-0.5224744,59.30512848482805,A
D,-1.3752205,25.278385081998195,D
B,-0.008815351,99.122339028371,B
A,-0.5583011,57.21803157236855,D
C,-0.0012783305,99.87224862163853,C
D,-0.26926354,76.39418998684219,C
D,-0.032747503,96.77828910178908,D
C,-0.0003212806,99.96787710050853,B
E,-0.022060608,97.81809476637072,A
B,-0.005645763,99.43701443694343,B
B,-0.022751287,97.75055718857375,B
B,-0.0005890139,99.94111595346338,B
C,-0.00106937,99.89312015723395,A
B,-0.007961601,99.2070008601935,E
D,-0.0001503829,99.98496284069415,D
E,-0.00018601745,99.98139998501732,E
A,-0.00015467056,99.98453414008745,A
A,-1.6637751,18.942253960585216,A
B,-6.1821906e-05,99.99381800049346,B
B,-0.011092275,98.8969017448779,B
B,-0.0012992846,99.87015591047921,B
