prompt,answer
"Question: Massive edema in body in a patients of burns is due to

A) Cardiac dysfunction due to release of cardiac depressants
B) Basement membrane injury causing altered pressure gradient
C) Acute Renal failure
D) Fluid overload

Choose the best option.",B
"Question: An attack of migraine can be easily terminated by:

A) Acetylcholine
B) Ergotamine
C) Morphine
D) Ibuprofen

Choose the best option.",B
"Question: A patients complains of occasional vomiting of food paicles eaten a few days ago. His wife repos that his breath smells foul. The most likely diagnosis is ?

A) Pyloric obstruction
B) Carcinoma stomach
C) Carcinoma esophagus
D) Achalasia cardia

Choose the best option.",D
"Question: An 80 year old male presents to OPD with c/o rapidly enlarging neck mass and Hoarseness of voice . He gives a history of untreated papillary carcinoma of thyroid . What would be the likely diagnosis?

A) Medullary thyroid cancer
B) Huhle cell carcinoma
C) Papillary thyroid cancer
D) Anaplastic thyroid cancer

Choose the best option.",D
"Question: Which of the following acts by inhibition of 30 S ribosome -

A) Tetracycline
B) Chloramphenical
C) Erythromycin
D) Penicillin

Choose the best option.",A
"Question: Male comes with acute scrotal pain. To differentiate between testicular torsion and epididymo-orchitis which is the best way

A) Angel sign
B) Prehn sign
C) Color Doppler
D) MRI

Choose the best option.",C
"Question: Usual time for symptoms to appear in Rabid animal -

A) 2 days
B) 7 days
C) 10 days
D) 1 month

Choose the best option.",C
"Question: Drug used in triple drug therapy of H. Pylori:

A) Metronidazole
B) Erythromycin
C) Ciprofloxacin
D) Aminoglycosides

Choose the best option.",A
"Question: Complete regression of which of the following veins causes this anomaly in the development of IVC (Figure).

A) Right vitelline vein
B) Left vitelline vein
C) Right supra-cardinal vein
D) Left supra-cardinal vein

Choose the best option.",C
"Question: Compute the median for the following set of data, 1,2,3,4,5,6:

A) 3
B) 3.5
C) 4
D) 4.5

Choose the best option.",B
"Question: A 50-years-old male Raju, presents with occasional dysphagia for solids, regurgitation of food and foul smelling breath. Probable diagnosis is:

A) Achalasia cardia
B) Zenker's diveiculum
C) CA esophagus
D) Diabetic gastroparesis

Choose the best option.",B
"Question: The neurosurgeon had removed a portion of the dense tissue (dura mater) covering the brain of the patient when she removed the tumor that had invaded the skull. To replace this important tissue covering of the brain, she took a band of the aponeurotic tissue of the lateral aspect of the thigh, covering the vastus lateralis muscle. What muscle, supplied by the inferior gluteal nerve, inserts into this band of dense tissue as part of its insertion?

A) Gluteus medius
B) Gluteus minimus
C) Gluteus maximus
D) Tensor fasciae latae

Choose the best option.",C
"Question: Which of the following does not supply the palate-

A) Tonsilar branch of facial artery
B) Ascending palatine artery
C) Descending palatine artery
D) Ascending pharyngeal artery

Choose the best option.",A
"Question: Which is the preferred incision for abdominal exploration in blunt abdominal injury ?

A) Transverse incision
B) Paramedian incision
C) Always midline incision
D) Depending upon the organ

Choose the best option.",C
"Question: Molten wax appearance is seen in

A) Achondroplasia
B) Pseudogout
C) Melorheostosis
D) Osteopetrosis

Choose the best option.",C
"Question: Golden hour of fracture femur is?

A) 1 hr after injury
B) 1 hr prior to injury
C) 1 hr after reaching the hospital
D) 1 hr after surgical procedure

Choose the best option.",A
"Question: Most common malignancy in AIDS is: March 2011

A) Kaposi sarcoma
B) Hodgkins lymphoma
C) Leukemia
D) Multiple myeloma

Choose the best option.",A
"Question: RCH phase 2 does not include

A) Immunization of pregnant women
B) Treatment of STD/RTI
C) Early registration of pregnancy upto 12-16 weeks
D) Feed to malnourished children

Choose the best option.",D
"Question: Child begins to sit with suppo, able to transfer objects from one hand to another hand and speak monosyllabic babbles at the age of -

A) 3 months
B) 6 months
C) 9 months
D) 12 months

Choose the best option.",B
"Question: Maximum increase in prolactin level is caused by:-

A) Risperidone
B) Clozapine
C) Olanzapine
D) Aripiprazole

Choose the best option.",A
"Question: Ramkali bai, a 35-year-old female presented with a one-year history of menstrual irregularity and galactorrhoea. She also had off and on headache, her examination revealed bitemporal superior quadrantanopia. Her fundus examination showed primary optic atrophy. Which of the following is a most likely diagnosis in this case -

A) Craniopharyngioma
B) Pituitary macroadenoma
C) Ophthalamic IcA Aneurysm
D) Chiasmal Glioma

Choose the best option.",B
"Question: A young female patient with long history of sinusitis presented with frequent fever along with personality changes and headache of recent origin. The fundus examination revealed papilledema. The most likely diagnosis is -

A) Frontal lobe abscess
B) Meningitis
C) Encephalitis
D) Frontal bone osteomyelitis

Choose the best option.",A
"Question: Ceain sign of onset of labor: March 2013

A) Labor pains
B) Show
C) Dilatation of internal os
D) Formation of bag of waters

Choose the best option.",D
"Question: Linear accelerator produces?

A) X rays
B) Beta rays
C) Gamma rays
D) Neutrons

Choose the best option.",A
"Question: During normal inspiration diaphragm goes down by?

A) 1-2 cm
B) 3-5 cm
C) 5-7 cm
D) 7-9 cm

Choose the best option.",A
"Question: Gene therapy is most commonly targeted against:

A) SCID
B) cancer
C) cystic fibrosis
D) Leukemia

Choose the best option.",A
"Question: A 50 years old male with type 2 diabetes mellitus is found to have 24-hour urinary albumin of 250 mg. Which of the following drugs may be used to retard progression of the renal disease?

A) Hydrochlorothiazide
B) Enalapril
C) Amiloride
D) Aspirin

Choose the best option.",B
"Question: Teeth bite marks are a type of: March 2011

A) Contusion
B) Pressure abrasion
C) Graze
D) Linear abrasion

Choose the best option.",B
"Question: Drug (s) used in the treatment of multiple myeloma is/are-

A) Boezomib
B) Methotrexate
C) Hydroxyurea
D) Ketoconazole

Choose the best option.",A
"Question: Immunostimulant used for the treatment of malignant melanoma is :

A) Levamisole
B) BCG
C) Aldesleukin
D) Methotrexate

Choose the best option.",C
"Question: An advanced diagnostic technique which has been suggested as an alternative to culture methods is:

A) Phase contrast microscopy
B) Direct immunofluorescence
C) Latex agglutination
D) Indirect immonofluorescent microscope assays

Choose the best option.",A
"Question: Larynx extends from -

A) C2 - C7
B) Cl - C4
C) C5 - C6
D) C3 - C6

Choose the best option.",D
"Question: Apple jelly nodules on the nasal septum are found in cases of ?

A) Tuberculosis
B) Syphilis
C) Lupus Vulgaris
D) Rhinoscleroma

Choose the best option.",C
"Question: The best investigation to diagnose a case of acoustic neuroma is –

A) Gadolinium enhanced MRI
B) CT scan
C) Audiometric analysis
D) PET scan

Choose the best option.",A
"Question: Which of the following is a diagnosis?

A) Klatskin tumor
B) Carolicyts
C) Bryler disease
D) Primary sclerosing cholangitis

Choose the best option.",A
"Question: A young girl presents with primary amenorrhoea, grade V thelarche, grade II pubarche and no axillary hair. The most probable diagnosis is

A) Testicular feminization
B) Mullerian agenesis
C) Turner syndrome
D) Gonadal dysgenesis

Choose the best option.",A
"Question: Antiepileptics used as analgesics are :

A) Carbamazepine and valproate
B) Phenytoin and valproate
C) Carbamazepine and phenytoin
D) Diazepam and Chlorpromazine

Choose the best option.",C
"Question: An 8 days old male infant is brought to the emergency department with vomiting, lethargy, dehydration and features of shock. Clinical examination reveals hyperpigmentation of the genital skin and normal external genitalia. Abdominal examination is unremarkable. blood tests revealed sodium of 124 mecill, potassium of 7 meq/1 and hypoglycemia. Which of the following is the most likely diagnosis:

A) Congenital Adrenal FIyperplasia (CAH)
B) Adrenal Haemorrhage
C) Acute Gastorenteritis with dehydration
D) Hyperaldosteronism

Choose the best option.",A
"Question: Incidence of undescended testis in term infants is:

A) <5%
B) <1%
C) 8%
D) 10%

Choose the best option.",A
"Question: Irregular and infrequent menstruation is known as:

A) Amenorrhoea
B) Oligomenorrhoea
C) Polymenorrhoea
D) Menorrhagia

Choose the best option.",B
"Question: To induce vomiting at home in a child who has ingested a poison, the recommended agent of choice would be –

A) Oral rehydration solution
B) Mustard in warm water
C) Apomorphine
D) Syrup of ipecac

Choose the best option.",D
"Question: Exposure of a female fetus to androgen in early embryogenesis may arrest differentiation of :

A) Mullerian
B) Ovary
C) Urogential sinus
D) Mesonephric ducts

Choose the best option.",C
"Question: In obstruction of second pa of axillay aery, theanostomosis between the following aery will maintain the blood supply of upper limb:

A) Deep branch of transverse cervical aery & subscapular aery
B) Anterior & posterior circumflex humeral
C) Posterior circumflex humeral & circumflex scapular aery
D) Suprascapular & anterior circumflex humeral aery

Choose the best option.",A
"Question: Which of the following markers in the blood is the most reliable indicator of recent hepatitis B- infection?

A) HBsAg
B) lgG anti - HBs
C) lgM anti - HBc
D) lgM anti - HBe

Choose the best option.",C
"Question: After a leisure trip, a patient comes with gritty pain in eye, and joint pain following an episode of urinary infection. What is the most probable diagnosis?

A) Reiter's syndrome
B) Bachet's syndrome
C) Sarcoidosis
D) SLE

Choose the best option.",A
"Question: Millard repair is used for treatment of:

A) Cleft lip
B) Cleft palate
C) Meningocele
D) Saddle nose

Choose the best option.",A
"Question: Lillys antidote does not contain

A) Sodium Nitrite
B) Amyl Nitrite
C) Sodium Thiosulfate
D) Dicobalt EDTA

Choose the best option.",D
"Question: CD marker specific for myeloid series is:

A) CD34
B) CD45
C) CD99
D) CD117

Choose the best option.",D
"Question: Fine reticular pigmentation with palmar pits are seen in -

A) Dowling - Degos disease
B) Rothmund thornpson syndrome
C) Cockyane syndrome
D) Bloom's syndrome

Choose the best option.",A
"Question: Imaging tool of choice for GD?

A) DWI MRI with ADC maps
B) HMPAO SPECT
C) MR Spectroscopy
D) PET

Choose the best option.",A
"Question: A 16 years old girl presented with history of nasal obstruction for last 2 months. A CT Scan was done and following findings are seen. What is the most likely diagnosis?

A) Juvenile Nasopharyngeal Angiofibroma
B) Antrochoanal polyp
C) Nasopharyngeal carcinoma
D) Adenoid Hyperophy

Choose the best option.",B
"Question: A 2-year-old child comes with ear discharge, seborrheic dermatitis, polyuria and hepatosplenomegaly. Which of the following is the most likely diagnosis?

A) Leukemia
B) Lymphoma
C) Langerhan's cell histiocytosis
D) Germ cell tumor

Choose the best option.",C
"Question: Which of this following pas of veebral canal will show secondary curves with concavity towards back?

A) Cervical Veibral Canal
B) Thoracic Veibral Canal
C) Sacral Veibral Canal
D) Coccyx Veibral Canal

Choose the best option.",A
"Question: Most common congenital dysplasia of Ear is

A) Michel aplasia
B) Mondini's dysplasia
C) Alexander's dysplasia
D) Scheibe's dysplasia

Choose the best option.",D
"Question: KSY is

A) Empowerment of females under maternity benefit scheme
B) Adolescent girls scheme under ICDS
C) Free and compulsory education for girl child
D) Child care home scheme female juvenile delinquents

Choose the best option.",B
"Question: If annual growth rate of a population is 1.5-2%, what number of years will be required to double the population

A) 70-47 years
B) 35-47 years
C) 35-28 years
D) 28-23 years

Choose the best option.",B
"Question: HIV virus contains:

A) Single stranded DNA
B) Single stranded RNA
C) Double stranded DNA
D) Double stranded RNA

Choose the best option.",B
"Question: A young man with tuberculosis presents with massive recurrent hemoptysis. Most probable cause would be.

A) Pulmonary aery
B) Bronchial aery
C) Pulomary vein
D) Superior vena cava

Choose the best option.",B
"Question: 25 years old male presented with diarrhea for 6 months. On examination the causative agent was found to be acid fast with 12 micro meter diameter. The most likely agent is -

A) Cryptosporidium
B) Isospora
C) Cyclospora
D) Giardia

Choose the best option.",C
"Question: Skin surface elevation caused by hyperplasia and projections of the epidermis form an undulating surface under microscopic examination. What is this known as?

A) Saw toothing
B) Papillomatosis
C) Villi
D) Parakeratosis

Choose the best option.",B
"Question: Hyoid bone fracture does not occur in -

A) Hanging
B) Strangulation
C) Throttling
D) Choking

Choose the best option.",D
"Question: Cell shape and motility are provided by

A) Microfilaments
B) Microtubules
C) Golgi apparatus
D) Mitochondria

Choose the best option.",B
"Question: Mean weight of 100 children was 12 kg. The standard detion was 3. Calculate the percent Coefficient of variation:

A) 25%
B) 35%
C) 45%
D) 55%

Choose the best option.",A
"Question: Linoleic acid is maximum in

A) Groundnut oil
B) Safflower oil
C) Mustard oil
D) Coconut oil

Choose the best option.",B
"Question: A 30 year old male was brought for evaluation. The history revealed that the patients 3 year old son died, 5 months back after being hit by a car. At the time of accident, patient was standing nearby and witnessed the accident. For last 5 months, he has been having symptoms of sadness of mood, crying spells, feelings of wohlessness, poor sleep and poor appetite. He has twice thought of killing himself but stopped at the end moment. He has not been attending the office of last 5 months. What is the likely diagnosis:

A) Post traumatic stress disorder
B) Normal grief
C) Major depression
D) Adjustment disorder

Choose the best option.",C
"Question: Most common type of skin carcinoma on face, in light skinned, is: March 2013

A) Squamous cell carcinoma
B) Basal cell carcinoma
C) Bowen's disease
D) Erythroplasia of Queyrat

Choose the best option.",B
"Question: Typhoid revaccination is recommended every ... years in endemic area-

A) 1
B) 3
C) 5
D) 10

Choose the best option.",B
"Question: Length of esophagus in adults is:

A) 25 cm
B) 10 cm
C) 15 cm
D) 20 cm

Choose the best option.",A
"Question: Which influenza strain was isolated in 1989 spreading to many other countries?

A) H2N2
B) H1N1
C) H3N2
D) H5N1

Choose the best option.",B
"Question: Which of the following is the national system that provides annual national as well as state reliable estimates of feility and Moality

A) Civil registration system
B) Census
C) Ad-hoc survey
D) Sample registration system

Choose the best option.",D
"Question: Homocystein is not associated with

A) Coronary aery disease
B) Fracture
C) Hearing loss
D) Neuropsychiatric manifestations

Choose the best option.",C
"Question: Last organ to be affected in putrefaction-a) Prostateb) Uterusc) Kidneyd) Thyroid

A) ab
B) ac
C) bd
D) cd

Choose the best option.",A
"Question: Intramuscular injections are given which quadrant of the buttock

A) Inferomedial
B) Superomedial
C) Superolateral
D) Superomedial

Choose the best option.",C
"Question: Melanin pigmentation in pregnancy is known as

A) Melasma
B) Melanoma
C) Epulis
D) Melanosis

Choose the best option.",A
"Question: A 63-year-old man becomes febrile and begins expectorating large amounts of mucopurulent sputum. Sputum cultures are positive for Gram-positive diplococci. Which of the following mediators of inflammation provides potent chemotactic factors for the directed migration of inflammatory cells into the alveolar air spaces of this patient?

A) Bradykinin
B) Histamine
C) Myeloperoxidase
D) N-formylated peptides

Choose the best option.",D
"Question: Glaucoma drug which is b-1 selectve p-blocker is ?

A) Timolol
B) Laevobuno I ol
C) Caeolol
D) Betaxolol

Choose the best option.",D
"Question: A 6-month-old male baby comes with vomiting, lethargy and severe jaundice when weaning was staed with fruit juice. Which of the following enzymes is defective?

A) Fructokinase
B) Aldolase A
C) Aldolase B
D) Sucrase

Choose the best option.",C
"Question: In which of the following uveitic conditions is it contraindicated to put intraocular lens after cataract extraction

A) Fuchs heterochromic cyclitis
B) Juvenile rheumatoid ahritis
C) Psoriatic ahritis
D) Reiters syndrome

Choose the best option.",B
"Question: A 23-year-old female maid was making a bed in a hotel bedroom. As she straightened the sheet by running her right hand over the surface with her fingers extended, she caught the end of the index finger in a fold. She experienced a sudden, severe pain over the base of the terminal phalanx. Several hours later when the pain had diminished, she noted that the end of her right index finger was swollen and she could not completely extend the terminal interphalangeal joint. Which one of the following structures within the digit was most likely injured?

A) The proper palmar digital branch of the median nerve
B) The vinculum longa
C) The insertion of the tendon of the extensor digitorum onto the base of the distal phalanx
D) The insertion of the flexor digitorum profundus tendon

Choose the best option.",C
"Question: The drug used for leishmaniasis treatment

A) Pyrimethamine
B) Albendazole
C) Sodium stibogluconate
D) Tinidazole

Choose the best option.",C
"Question: Fencing attitude of the dead bodies is caused by

A) Coagulation of proteins
B) Emulsification of fat
C) Exposure to excess cold
D) Electric shock

Choose the best option.",A
"Question: Organs first to be injured in blast -

A) Ear, lung
B) Kidney, spleen
C) Pancreas, duodenum
D) Liver, muscle

Choose the best option.",A
"Question: Immunoprophylaxis of leprosy is best done by which of the following given choices?

A) MMR
B) Killed ICRC bacillus
C) Plague bacillus
D) Anthrax bacillus

Choose the best option.",B
"Question: A highly ionized drug

A) Is excreted mainly by kidney
B) Can carry placental barrier easily
C) Is well absorbed from intestine
D) Accumulates in cellular lipids

Choose the best option.",A
"Question: Acute Hepatitis B marker(s) is/ are

A) HBsAg
B) HBeAg
C) Anti HBc
D) Anti HBs

Choose the best option.",B
"Question: 'Bull-neck' is seen in severe cases of which of the following?

A) Diphtheria
B) Tubercular lymphadenitis
C) Mumps
D) Goitre

Choose the best option.",A
"Question: Danazol is not used in :

A) Precocious pubey
B) Endometrial Ca
C) Endometriosis
D) DUB

Choose the best option.",B
"Question: The given below instrument is used for:

A) For cutting ribs in spinal surgery
B) For smoothening of the edges in amputation surgery
C) Used as nibbler and remove fibrous tissue from non-union site
D) To hold the hard tissues

Choose the best option.",C
"Question: Deep peroneal nerve supplies?

A) First web space of foot
B) Anterolateral aspect of leg
C) Fourth web space of foot
D) Lateral aspect of foot

Choose the best option.",A
"Question: YAG laser is used in the treatment of:

A) Retinal detachment
B) Diabetic retinopathy
C) Open-angle glaucoma
D) After cataract

Choose the best option.",D
"Question: Virus that has increased association with anal was:

A) HPV
B) HIV
C) LMV
D) EBV

Choose the best option.",A
"Question: Main LDL receptors is:

A) APO-A
B) APO-B-100
C) APOc-100
D) APO-100 & APO-E

Choose the best option.",B
"Question: HLA B 27 is not seen in which of the following

A) Ankylosing spondylitis
B) Reiter's syndrome
C) Rheumatoid ahritis
D) Psoriatic ahritis

Choose the best option.",C
"Question: A 11-year-old patent wearing full-banded orthodontic appliance has inflamed gingiva. The family dentist should

A) Encourage better oral hygiene
B) Perform deep scaling and curettage
C) Perform gingivoplasty after debanding
D) Ask orthodontist to remove the bands so that healing can occur

Choose the best option.",A
"Question: Which one of the following is not a treatment of gastroesophageal variceal haemorrhage ?

A) Sclerotherapy
B) Sengstaken tube
C) Transjugular intrahepatic poacaval shunt
D) Gastric freezing

Choose the best option.",D
"Question: Absolute contraindication for MRI:

A) Pacemaker
B) Claustrophobia
C) Penile prosthesis
D) Joint replacement

Choose the best option.",A
"Question: Which of the following enzyme is inhibited by Aminophylline ?

A) Monoamine oxidase
B) Alcohol dehydrogenase
C) Cytochrome P-450
D) Phosphodiesterase

Choose the best option.",D
"Question: Most characteristic of megaloblastic anemia ?

A) Target cell
B) Macrocyte
C) Microovalocyte
D) Macroovalocyte

Choose the best option.",D
"Question: Protein synthesis occurs in

A) Ribosome
B) Golgi apparatus
C) Lysosomes
D) Endosomes

Choose the best option.",A
"Question: Psychosurgery is used in

A) Phobia
B) Generalized anxiety
C) OCD
D) Depression

Choose the best option.",C
"Question: Gluteus maximus is inserted on -

A) Lesser trochanter
B) Greater trochanter
C) Spiral line
D) iliotibial tract

Choose the best option.",D
"Question: Amniocentesis is done at what intrauterine age?

A) 12-Oct
B) 20-Dec
C) 20-25
D) 25-30

Choose the best option.",B
"Question: Crossed aphasia means-

A) Right hemispherical lesion in right handed person
B) Right hemispherical lesion in left handed person
C) Left hemispherical lesion in left handed person
D) Left handed lesion in right handed person

Choose the best option.",A
"Question: Splicing is a process of

A) Activation of protein
B) Removal of introns
C) Synthesis of protein
D) Replication of DNA

Choose the best option.",B
"Question: Supernumerary teeth common location -

A) Upper incisor
B) Canine
C) Molar
D) Lower incisor

Choose the best option.",A
"Question: Which one of the following tumors involving the female genital tract has the WORST prognosis?

A) Dysgerminoma in a 35-year-old
B) Uterine choriocarcinoma in a 25-year-old with a recent history of molar pregnancy
C) Granulosa cell tumor in a 40-year-old
D) Serous cystadenocarcinoma of the ovary in a 45-year- old

Choose the best option.",D
"Question: Most common site of disc prolapse in lumbar spine is

A) L2-3
B) L3-4
C) L4-5
D) L5-S1

Choose the best option.",C
"Question: Painless Breast lump in a young female

A) Fibroadenoma
B) Fibroadenosis
C) Cancer
D) Mastalgia

Choose the best option.",A
"Question: Keratomalacia

A) Occurs due to Vitamin A deficiency
B) Relative Benign condition
C) First feature of Vitamin A deficiency
D) Also seen in retinitis pigmentosa

Choose the best option.",A
"Question: Anticipation is seen in?

A) Translocation
B) Chromosome breaking
C) Trinucleotide - repeat expansion
D) Mitochondrial mutation

Choose the best option.",C
"Question: Hearing loss of 65dB, what is the grade of deafness-

A) Mild
B) Moderate
C) Severe
D) Moderately severe

Choose the best option.",D
"Question: The structural proteins are involved in maintaining the shape of a cell or in the formation of matrices in the body. The shape of these protein is:

A) Globular
B) Fibrous
C) Stretch of beads
D) Planar

Choose the best option.",B
"Question: A sewage worker presnets to the Emergency depament with fever and jaundice. Laboratory findings reveal an elevated BUN and serum craetinine suggestive of renal failure. Which of the following antibiotics is recommended?

A) Coctrimaxozole
B) Erythromycin
C) Ciprofloxacin
D) Penicillin G

Choose the best option.",D
"Question: Which of the following is seen in iridodialysis: September 2009

A) Biocular diplopia
B) Degenerative condition
C) Iris is torn away from its ciliary attachment
D) Normal pupil

Choose the best option.",C
"Question: Which among the following causes staining of burnt area

A) Sulfamylon
B) Povidone iodine
C) Silver nitrate
D) Mafenide

Choose the best option.",C
"Question: Most common type of emphysema is-

A) Centriacinar
B) Obstructed
C) Distalacinar
D) Panacinar

Choose the best option.",A
"Question: Egg yields about ________K cal of energy -

A) 50
B) 60
C) 70
D) 80

Choose the best option.",C
"Question: In ca ovary inguinal lymph nodes are involved in stage

A) Stage II
B) Stage III a
C) Stage IIIc
D) Stage IVb

Choose the best option.",D
"Question: Which of the following is calcivirus?

A) HEV
B) HBV
C) HCV
D) HAV

Choose the best option.",A
"Question: A 54-year-old man is brought to the emergency after experiencing several syncopal episodes. The patient states that he is currently taking erythromycin for treatment of bronchitis and another medication for treatment of gastroesophageal reflux disease (GERD). If an electrocardiogram reveals torsades de pointes, the patient is most likely taking which of the following medications for treatment of his reflux disease?

A) Cisapride
B) Famotidine
C) Lansoprazole
D) Metoclopramide

Choose the best option.",A
"Question: Critical temperature of oxygen is?

A) 20
B) 118
C) 36.5
D) 400C

Choose the best option.",B
"Question: Cause of U/L secretory otitis media in an adult is -

A) CSOM
B) Nasopharyngeal carcinoma
C) Mastoiditis
D) Foreign body of external ear

Choose the best option.",B
"Question: Five-day self subsiding pain is diagnostic of -

A) Anal fissure
B) Fistul-in-ano
C) Thrombosed external hemorrhoids
D) Thrombosed internal hemorrhoids

Choose the best option.",C
"Question: Vagal stimulation of hea causes? (irrelevant to pharmacology)

A) Increased hea rate
B) Increased RR interval in ECG
C) Increased cardiac output
D) Increased force of contraction

Choose the best option.",B
"Question: A patient of CSOM has choleastatoma and presents with vertigo. Treatment of choice would be -

A) Antibiotics and labyrinthine sedative
B) Myringoplasty
C) Immediate mastoid exploration
D) Labyrinthectomy

Choose the best option.",C
"Question: Alpha feto protein is elevated in what percentage of children with hepatoblastoma:

A) 10%
B) 50%
C) 90%
D) 100%

Choose the best option.",C
"Question: Phantom limp sensation are best described by

A) Weber Fechner law
B) Power law
C) Bell-Magendie law
D) Law of projection

Choose the best option.",D
"Question: Fusion inhibitor is-

A) Enfuvirtide
B) Ritonavir
C) Efavirenz
D) Didanosine

Choose the best option.",A
"Question: ADH is released from: March 2013

A) Anterior pituitary
B) Posterior pituitary
C) Hypothalamus
D) Intermediate pituitary

Choose the best option.",B
"Question: Cystitis is most commonly caused by

A) E. coli
B) Pseudomonas
C) Proteus mirabilis
D) Neisseria gonorrhea

Choose the best option.",A
"Question: The facial muscle responsible for frowning:

A) Zygomaticus major
B) Corrugator supercilii and procerus
C) Dilator naris and depressor septi
D) Depressor anguli oris

Choose the best option.",B
"Question: Inversion & Eversion of foot occurs at which joint?

A) Subtalar joint
B) Tibiotalar joint
C) Inferior tibiofibular joint
D) Tarso-metatarsal joint

Choose the best option.",A
"Question: The head quaers of UNESCO is located in

A) New Delhi
B) Geneva
C) Paris
D) New York

Choose the best option.",C
"Question: Gardener&;s syndrome is a rare hereditary disorder involving the colon. It is characterized by

A) Polyposis colon, Cancer thyroid, skin tumours
B) Polyposis is jejunum, pituaitary adenoma and skin tumours
C) Polyposis colon, osteomas, epidermal inclusion cysts and fibrous tumours in the skin
D) Polyposis of gastrointestinal tract, cholangiocarcinoma and skin tumours

Choose the best option.",C
"Question: Treatment of choice for annular pancrease is

A) Division of pancreas
B) Duodenoduodenostomy
C) Duodenojejunostomy
D) Roux-en-Y loop

Choose the best option.",B
"Question: An old lady was brought to the ER in an unconscious state. She has a history of previous such attacks in the past months. An ECG was done and the graph obtained is given below. Which of the following is most probable cause?

A) PSVT
B) Atrial flutter
C) Ventricular bigeminy
D) 2 :1 block

Choose the best option.",D
"Question: Syndrome of apparent mineralocoicoid excess is due to?

A) Increased aldosterone production
B) Lack of inactivation of aldosterone
C) Increased coisol production
D) Lack of Inactivation of coisol to coisone

Choose the best option.",D
"Question: First sign of compament syndrome is ?

A) Pain
B) Tingling
C) Loss of pulse
D) Loss of movement

Choose the best option.",A
"Question: Apa from T & B lymphocytes, the other class of lymphocytes is -

A) Macrophages
B) Astrocytes
C) NK cells
D) Langerhans cells

Choose the best option.",C
"Question: Damage to median nerv e produces -

A) Claw hand
B) Winging ofscapule
C) Ape thumb
D) Wrist drop

Choose the best option.",C
"Question: A 31-year-old patient complains of sensory loss over the anterior and posterior surfaces of the medial third of the hand and the medial one and one-half fingers. He is diagnosed by a physician as having ""funny bone"" symptoms. Which of the following nerves is injured?

A) Axillary
B) Radial
C) Median
D) Ulnar

Choose the best option.",D
"Question: A 6 year old female patient complains of pain due to a decayed lower right 2nd molar. She has a history of unpleasant dental extraction with the lower left second molar. On seeing the dentist, the child immediately cries and withdraws. Which theory of child psychology best explains the reaction of the patient?

A) Operant conditioning by Skinner (1938)
B) Classical conditioning by Pavlov (1972)
C) Classical conditioning by Pavlov (1927)
D) Operant conditioning by Skinner (1952)

Choose the best option.",C
"Question: Mirena (LNG IUCD) has to be replaced after :

A) 1 year
B) 5 years
C) 3 years
D) 6 months

Choose the best option.",B
"Question: Glutathione requires which vitamin to act as antioxidant -

A) Vitamin E
B) Niacin
C) Vitamin C
D) Vitamin A

Choose the best option.",B
"Question: A 14 year old boy with difficulty in walking and behavioural disturbance, recovered from prolonged jaundice recently, has bluish pigmentation over lunula. The next investigation to be done:

A) Nail fold cappillaroscopy
B) Slit lamp examination
C) Biopsy of the pigmented area
D) Ankle-brachial pressure index

Choose the best option.",B
"Question: Intra-aerial calcium gluconate infusion is used in the management of burns caused by

A) Nitric acid
B) Hydrofluoric acid
C) Formic acid
D) Hydrochloric acid

Choose the best option.",B
"Question: A 2-year-old female child was brought to a PHC with a history of cough and fever for 4 days with inability to drink for last 12 hours. On examination, the child was having weight of 5 kg, and respiratory rate of 45/minute with fever. The child will be classified as suffering from:

A) Very severe disease
B) Severe Pneumonia
C) Pneumonia
D) No Pneumonia

Choose the best option.",A
"Question: Familial amylodotic polyneuropathy is due to amyloidosis of nerves caused by deposition of

A) Amyloid associated protein
B) Mutant calcitonin
C) Mutant transthyretin
D) Normal transthyretin

Choose the best option.",C
"Question: Which of the following is not a presumptive sign of pregnancy -

A) Jacquemier's sign
B) Dalrymple sign
C) Hegar's sign
D) Palmer's sign

Choose the best option.",B
"Question: Body temperature regulation centre is located at

A) Pituitary
B) Thalamus
C) Hypothalamus
D) Basal ganglia

Choose the best option.",C
"Question: High Air velocity is measured by -

A) Psychrometer
B) Anemometer
C) Kata thermometer
D) Hygrameter

Choose the best option.",B
"Question: A destitute woman is admitted to the hospital with altered sensorium and dehydration; urine analysis shows mild proteinuria and no sugar; what other test would be desirable:

A) Fouchet
B) Rothera
C) Hays
D) Benedicts

Choose the best option.",B
"Question: A sixteen year old boy receives a superficial cut on the thumb side of his forearm. The superficial vein most likely affected is the?

A) Basilic
B) Cephalic
C) Median antebrachial
D) Median cubital

Choose the best option.",B
"Question: Defect in Snurps causes-

A) Sickle cell anemia
B) Thalassemia
C) Marfan syndrome
D) EDS

Choose the best option.",B
"Question: Which of the following is not supplied by C8 T1 -

A) Abductor pollicis brevis
B) Extensor indicis
C) Palmar interossei
D) 3rd & 4th lumbricals

Choose the best option.",B
"Question: A pelvis characterized by an anteroposterior diameter of the inlet greater than the transverse diameter is classified as:

A) Gynecoid
B) Android
C) Anthropoid
D) Platypelloid

Choose the best option.",C
"Question: Minimum fluid collection required for radiological detection of pleural effusion in lateral decubitus view is: September 2009

A) 15 ml
B) 25 ml
C) 35 ml
D) 45 ml

Choose the best option.",B
"Question: Pseudopolyps are features of –

A) Crohn's disease
B) Ulcerative colitis
C) Celiac sprue
D) Whipple's disease

Choose the best option.",B
