prompt,answer
"Question: What is the population of Sormovsky City District in Nizhny Novgorod, Russia, according to the 2010 Census?

A) 168,761
B) 198,589
C) 205,367
D) 177,940
E) 185,994

Choose the best option.",A
"Question: What is the significance of the film Rurouni Kenshin: The Beginning in relation to the Rurouni Kenshin film series?

A) It is the fifth and final installment of the Rurouni Kenshin film series, concluding the storyline.
B) It is an independent film with no direct connection to the storyline of the Rurouni Kenshin film series.
C) It is a spin-off that focuses on the character Yukishiro Tomoe, exploring her background and relationship with Kenshin.
D) It is a sequel that continues the story of Himura Kenshin as the assassin ""Hitokiri Battōsai"".
E) It is a prequel that delves into the origins of Himura Kenshin and his transformation into ""Hitokiri Battōsai"".

Choose the best option.",E
"Question: What is the significance of Route 218 in Quebec?

A) Route 218 is a scenic drive that offers breathtaking views of the St. Lawrence River and surrounding landscapes.
B) Route 218 is a major highway connecting Quebec City and Montreal, two of the largest cities in Quebec.
C) Route 218 is a newly constructed highway aimed at reducing traffic congestion in major urban areas.
D) Route 218 is a two-lane east/west highway connecting Saint-Pierre-les-Becquets to Saint-Michel-de-Bellechasse.
E) Route 218 is a historic road known for its role in the fur trade during the 18th century.

Choose the best option.",D
"Question: What is the correct information regarding William Thomas Jeter based on the provided Wikipedia excerpt?

A) The provided excerpt does not mention any information about William Thomas Jeter's political affiliation or position.
B) William Thomas Jeter was a Republican politician who served as the 21st Lieutenant Governor of California.
C) William Thomas Jeter was a Green Party politician who served as the 21st Lieutenant Governor of California.
D) William Thomas Jeter was an Independent politician who served as the 21st Lieutenant Governor of California.
E) William Thomas Jeter was an American Democratic politician who served as the 21st Lieutenant Governor of California.

Choose the best option.",E
"Question: What was Sir John Hare's birth name?

A) Sir John Fairs
B) Sir Joseph Hare
C) John Joseph Fairs
D) Sir John Joseph Hare
E) John Fairs

Choose the best option.",C
"Question: Which broadcasting stations are involved in the production of Musikantenstadl?

A) Österreichischer Rundfunk and Schweizer Radio und Fernsehen
B) Österreichischer Rundfunk, Bayerischer Rundfunk, and Schweizer Radio und Fernsehen
C) Bayerischer Rundfunk and Schweizer Radio und Fernsehen
D) Österreichischer Rundfunk and Bayerischer Rundfunk
E) None of the above

Choose the best option.",B
"Question: What is the location of Great Bend, a borough in Susquehanna County, Pennsylvania?

A) Considered a bedroom community of the Binghamton, NY metropolitan area
B) 11 miles (18 km) from Scranton
C) Within the Blue Ridge School District
D) Directly off Interstate 81
E) Less than two miles from the New York State border

Choose the best option.",E
"Question: What was the specific event that triggered protests and attacks at various U.S. diplomatic missions across North Africa, the Middle East, and South Asia in 2012?

A) The relocation of the U.S. embassy in Jerusalem.
B) The U.S. military's intervention in Afghanistan.
C) An airstrike conducted by the U.S. in Iraq.
D) The release of an anti-Islamic short film called Innocence of Muslims.
E) The assassination of a U.S. ambassador in Benghazi, Libya.

Choose the best option.",D
"Question: When was the compilation album ""Dancing in the Moonlight – The Best of Toploader"" released?

A) 28 November 2003
B) 9 March 2009
C) 3 September 2011
D) 14 June 2005
E) 22 October 1998

Choose the best option.",B
"Question: What is the gameplay genre of NBA In the Zone 2?

A) NBA In the Zone 2 is a role-playing game that allows players to create their own character and guide them through a basketball career.
B) NBA In the Zone 2 is a first-person shooter game featuring an intense basketball tournament held in a post-apocalyptic setting.
C) NBA In the Zone 2 is a racing game where players compete against each other in high-speed basketball-themed vehicles.
D) NBA In the Zone 2 is a puzzle game where players need to solve basketball-themed challenges to advance through levels.
E) NBA In the Zone 2 is a sports video game that simulates professional basketball matches, allowing players to control NBA teams.

Choose the best option.",E
"Question: What role did Dallas Wilbur Schmidt play during his time in the Legislative Assembly of Alberta?

A) Schmidt was a member of the Legislative Assembly of Alberta and achieved the rank of flying ace with the Royal Canadian Air Force during the Second World War.
B) Schmidt served as a member of the Legislative Assembly of Alberta while also fulfilling his duties as a cabinet minister in the government of Peter Lougheed.
C) Schmidt served as a cabinet minister in the government of Peter Lougheed and later became a member of the Progressive Conservative Party in Alberta.
D) Schmidt was both a Canadian fighter pilot and a member of the Legislative Assembly of Alberta, where he held different cabinet minister positions.
E) Schmidt was a Canadian fighter pilot during the Second World War who later served as a member of the Progressive Conservative Party.

Choose the best option.",C
"Question: What is Fred Hembeck known for in his cartoons?

A) Fred Hembeck is known for his intricate and detailed drawings of comic book characters in action.
B) Fred Hembeck is known for his serious and thought-provoking commentary on American comic book publishers.
C) Fred Hembeck is known for his satirical and comical depictions of real-life events using comic book characters.
D) Fred Hembeck is known for his parodies of characters from major American comic book publishers, often featuring himself as a character in his own work.
E) Fred Hembeck is known for his realistic portrayals of major American comic book characters, paying close attention to their physical features.

Choose the best option.",D
"Question: What is the termination point of State Road 52 in Florida?

A) Bayonet Point
B) US 19 and SR 55
C) US 98 and US 301
D) San Antonio and St. Leo
E) Dade City

Choose the best option.",C
"Question: What was THQ's third and final Tetris game released for Xbox 360?

A) Tetris DS
B) Tetris Elements
C) Tetris Party Deluxe
D) Tetris Worlds
E) Tetris Evolution

Choose the best option.",E
"Question: From which country is the extinct genus of bohaiornithid enantiornithean dinosaur, Longusunguis, known to have been discovered?

A) United States
B) Brazil
C) Australia
D) Canada
E) China

Choose the best option.",E
"Question: What is the historic county of Crathes Castle located in?

A) Kincardineshire
B) Inverness-shire
C) Dumbartonshire
D) Aberfeldyshire
E) Morayshire

Choose the best option.",A
"Question: What are some of the musical elements incorporated into the album Rabbit Habits by Man Man?

A) Classical piano compositions and orchestral arrangements.
B) Reggae rhythms and Caribbean steel drums.
C) Raspy vocals, jangly guitars, synths, bells, acoustic guitar, and fireworks.
D) Heavy metal drumming and distorted guitars.
E) Funky basslines and saxophone solos.

Choose the best option.",C
"Question: What is the significance of Killing Peace in Onslaught's discography?

A) Killing Peace received critical acclaim for its innovative production techniques and lyrical themes addressing social and political issues.
B) Killing Peace is notable for being Onslaught's first album released after a long hiatus, reintroducing Sy Keeler to the lineup.
C) Killing Peace is Onslaught's most commercially successful album, reaching number one on several international music charts.
D) Killing Peace marks a significant shift in Onslaught's musical style, transitioning from thrash metal to a more experimental genre.
E) Killing Peace is considered the band's breakthrough album, propelling them to mainstream success.

Choose the best option.",B
"Question: Who was Emma of Paris married to?

A) Louis XIV of France.
B) William the Conqueror.
C) Richard I, Duke of Normandy.
D) None of the above.
E) King Henry VIII of England.

Choose the best option.",C
"Question: What is the relationship between the C7orf50 gene and microRNA (miRNA) protein coding?

A) The C7orf50 gene is expressed in tissues with high microRNA (miRNA) levels.
B) The C7orf50 gene inhibits the production of microRNA (miRNA) proteins.
C) The C7orf50 gene is predicted to be a microRNA (miRNA) protein coding host gene.
D) The C7orf50 gene has no relationship with microRNA (miRNA) protein coding.
E) The C7orf50 gene codes for a protein that interacts with microRNA (miRNA) molecules.

Choose the best option.",C
"Question: When was the genus Arachnis of moths in the subfamily Arctiinae erected?

A) 1837
B) 1955
C) 1920
D) 1842
E) 1789

Choose the best option.",A
"Question: What was the nickname of Harvey John Bailey, an infamous American criminal known for his successful bank heists during the 1920s?

A) ""The Mastermind Thief""
B) ""The Gentleman Bandit""
C) ""The Silver Fox""
D) ""The Phantom Robber""
E) ""The Dean of American Bank Robbers""

Choose the best option.",E
"Question: What is the architectural style of the Palmerin Hotel in Tampa, Florida?

A) Tudor Revival
B) Victorian Gothic
C) Mediterranean Revival
D) None of the above
E) Art Deco

Choose the best option.",C
"Question: What significance did Lord Curzon attribute to the Trans-Caspian Railway during his visit?

A) He considered it a strategic transportation route for the Imperial Russian Army.
B) He considered it a military asset for the Russian Empire.
C) He considered it a means of facilitating trade along the Silk Road.
D) He considered it a symbol of the Russian Empire's expansion into Central Asia.
E) He considered it a potential threat to British interests in Asia.

Choose the best option.",E
"Question: How did Sweden perform at the 2022 World Games?

A) Sweden won three gold medals, six silver medals, and five bronze medals at the 2022 World Games.
B) Sweden finished in first place in the medal table at the 2022 World Games.
C) Sweden won two gold medals, three silver medals, and four bronze medals at the 2022 World Games.
D) Sweden finished in 10th place in the medal table at the 2022 World Games.
E) Sweden did not participate in the 2022 World Games.

Choose the best option.",A
"Question: How is Thomas Eliel Fenwick Blackburn's work characterized?

A) Thomas Eliel Fenwick Blackburn's work is known for its dynamic and adventurous narratives.
B) Thomas Eliel Fenwick Blackburn's work features intricate wordplay and playful language.
C) Thomas Eliel Fenwick Blackburn's work delves into personal introspection and spiritual symbolism.
D) Thomas Eliel Fenwick Blackburn's work focuses on political and social commentary.
E) Thomas Eliel Fenwick Blackburn's work explores themes of love and relationships in a romanticized manner.

Choose the best option.",C
"Question: What roles did Jess Larson serve throughout his career?

A) He was an American lawyer who served as the administrator of the War Assets Administration and as chairman and president of the Air Force Association.
B) He was an American lawyer who served as the first Administrator of General Services.
C) He was an American lawyer who served as chairman and president of the Air Force Association.
D) He was an American lawyer who did not hold any official positions throughout his career.
E) He was an American lawyer who served as the administrator of the War Assets Administration.

Choose the best option.",A
"Question: What is apple sauce?

A) A type of sauce made from various fruits, commonly consumed in North America and some parts of Europe.
B) A purée made specifically from apples, commonly eaten in North America and some parts of Europe.
C) A condiment made from a mixture of different fruits, commonly enjoyed in North America and some parts of Europe.
D) A sauce made primarily from apples, commonly used in cooking in North America and some parts of Europe.
E) A generic term for any type of fruit purée, commonly found in North America and some parts of Europe.

Choose the best option.",B
"Question: What is the visual magnitude of HD 92063?

A) 2.08
B) 10.08
C) 7.08
D) 5.08
E) Not mentioned in the excerpt

Choose the best option.",D
"Question: Where is the native range of Alophia drummondii, commonly known as propeller flower?

A) Alophia drummondii is native to all continents.
B) Alophia drummondii is native to North and South America.
C) Alophia drummondii is native to Antarctica.
D) Alophia drummondii is native to Europe and Asia.
E) Alophia drummondii is native to Africa and Australia.

Choose the best option.",B
"Question: What was Michael Andreas Kreevich's position in Major League Baseball from 1931 to 1945?

A) Catcher
B) Pitcher
C) Center fielder
D) First baseman
E) Shortstop

Choose the best option.",C
"Question: What is the primary economic activity in the commune of Saint-Fargeau-Ponthierry?

A) Saint-Fargeau-Ponthierry is primarily a residential area, with most residents commuting to nearby cities for work and services.
B) Saint-Fargeau-Ponthierry is a major tourist destination, attracting visitors with its historical landmarks and cultural events.
C) Saint-Fargeau-Ponthierry is known for its thriving wine industry, producing renowned wines like Chardonnay and Pinot Noir.
D) Saint-Fargeau-Ponthierry is home to several large manufacturing plants, contributing significantly to the country's industrial production.
E) Saint-Fargeau-Ponthierry is known for its agriculture and is famous for cultivating crops such as wheat, barley, and corn.

Choose the best option.",A
"Question: What was the contribution of Ole Paulssøn Haagenstad to society?

A) He advocated for women's suffrage in Norway.
B) He represented the interests of farmers in the Norwegian parliament.
C) He pioneered the use of wind energy in agriculture.
D) He invented a revolutionary farming tool.
E) He developed a new method for crop rotation.

Choose the best option.",B
"Question: What was the outcome of the Battle of Malka Nidzhe, also known as the Battle of Gornichevo, during the Monastir Offensive?

A) It ended in a stalemate, with neither side achieving victory.
B) It ended in victory for the Entente forces.
C) It ended in victory for the Central Powers.
D) It resulted in the withdrawal of the Entente forces.
E) The outcome of the battle is unknown.

Choose the best option.",B
"Question: What is the significance of the song ""Spaceship"" by Anhayla?

A) ""Spaceship"" is a song by Anhayla that was released as the lead single from her debut album in 2015.
B) ""Spaceship"" is a song by Anhayla that won multiple awards for its unique blend of R&B and soul genres.
C) ""Spaceship"" is a song by Anhayla that was recorded as a tribute to the NASA space program.
D) ""Spaceship"" is a song by Anhayla that became popular after being featured in a 2015 AT&T advertisement.
E) ""Spaceship"" is a song by Anhayla that topped the R&B and soul music charts in the US in 2015.

Choose the best option.",D
"Question: What is The Second Step: Chapter Two?

A) The second studio album by South Korean boy band Treasure, released by YG Entertainment on October 4, 2022.
B) The debut extended play (EP) by South Korean boy band Treasure, released by YG Entertainment on October 4, 2022.
C) The third extended play (EP) by South Korean boy band Treasure, released by YG Entertainment on October 4, 2022.
D) The first studio album by South Korean boy band Treasure, released by YG Entertainment on October 4, 2022.
E) The second extended play (EP) by South Korean boy band Treasure, released by YG Entertainment on October 4, 2022.

Choose the best option.",E
"Question: Which scientific name for Gnetum urens is accepted?

A) G. urens (Jacq.) Hook. f.
B) G. urens (Benth.) Schlect.
C) G. urens (Aubl.) Blume
D) G. urens (R.Br.) Miq.
E) G. urens (L.) Willd.

Choose the best option.",C
"Question: What were the voting results for Proposition 1A, a California ballot proposition from November 2, 2004?

A) 9,411,198 (83.7%) in favor and 9,411,198 (83.7%) against.
B) 1,840,002 (16.3%) in favor and 9,411,198 (83.7%) against.
C) 1,840,002 (16.3%) in favor and 1,840,002 (16.3%) against.
D) 9,411,198 (83.7%) in favor and 79,432 (0.7%) against.
E) 9,411,198 (83.7%) in favor and 1,840,002 (16.3%) against.

Choose the best option.",E
"Question: Which teams did Jason Bay play for during his career in Major League Baseball (MLB)?

A) The San Diego Padres, Pittsburgh Pirates, Boston Red Sox, New York Mets and Seattle Mariners
B) The Pittsburgh Pirates and Boston Red Sox
C) The New York Mets and Seattle Mariners
D) The Pittsburgh Pirates, Boston Red Sox, New York Mets and Seattle Mariners
E) The San Diego Padres

Choose the best option.",A
"Question: What is Vladimir Ducasse famous for?

A) Vladimir Ducasse is a prominent chef and restaurateur, recognized for his Michelin-starred restaurants and culinary innovations.
B) Vladimir Ducasse is a former American football offensive guard who played for the New York Jets after being drafted in the second round of the 2010 NFL Draft.
C) Vladimir Ducasse is a renowned classical pianist who has performed in prestigious concert halls around the world.
D) Vladimir Ducasse is a world-famous fashion designer whose designs have graced the runways of Paris Fashion Week.
E) Vladimir Ducasse is a celebrated Hollywood actor known for his roles in blockbuster films such as The Avengers and Mission Impossible.

Choose the best option.",B
"Question: What is Ligado Networks, formerly known as LightSquared?

A) A British satellite communications company planning to merge with Ligado Networks.
B) An American satellite communications company.
C) A technology company specializing in artificial intelligence and machine learning.
D) A Chinese telecommunications company expanding its operations to the American market.
E) A global leader in renewable energy solutions.

Choose the best option.",B
"Question: What is considered in determining the bollard pull of a water vessel?

A) The number of passengers the vessel can carry
B) The maximum force the vessel can exert using a towline
C) The size of the fuel tanks on board
D) The maximum speed of the vessel
E) The distance the vessel can travel without refueling

Choose the best option.",B
"Question: How would you describe Isam Bachiri's current career?

A) Isam Bachiri is a Danish actor who has made a successful transition from music to film.
B) Isam Bachiri is a Danish producer and composer, widely recognized for his work with various Scandinavian artists.
C) Isam Bachiri is a Danish vocalist, rapper, and songwriter, known for being a solo artist after his departure from the hip hop group Outlandish.
D) Isam Bachiri is a Danish visual artist who has gained international acclaim for his innovative paintings.
E) Isam Bachiri is a Danish politician who has recently entered the political arena.

Choose the best option.",C
"Question: What is the estimated number of stars visible in NGC 2627 when viewed through binoculars?

A) Around 50 stars are visible
B) Around 25 stars are visible
C) Around 15 stars are visible
D) Around 100 stars are visible
E) Around 5 stars are visible

Choose the best option.",C
"Question: What is the population of Dale, a town located in Carter Township, Spencer County, in the U.S. state of Indiana?

A) The population of Dale was 1,500 at the 2010 census.
B) The population of Dale was 1,000 at the 2010 census.
C) The population of Dale was 2,000 at the 2010 census.
D) The population of Dale was 1,300 at the 2010 census.
E) The population of Dale was 1,700 at the 2010 census.

Choose the best option.",A
"Question: In which city did Nicaragua compete at the 1983 World Championships in Athletics?

A) Tokyo
B) Mexico City
C) Sydney
D) Helsinki
E) Rome

Choose the best option.",D
"Question: What is ""Reincarnated as a Sword"" (also known as ""I Became the Sword by Transmigrating"" or ""Tenken"") and how many seasons of the anime television series adaptation have aired?

A) ""Reincarnated as a Sword"" is a Japanese light novel series written by Yuu Tanaka and illustrated by Llo. It has received a spin-off manga adaptation and an anime television series adaptation that aired for one season.
B) ""Reincarnated as a Sword"" is a Japanese manga series written by Yuu Tanaka and illustrated by Llo. It has received a light novel adaptation and an anime television series adaptation that aired for two seasons.
C) ""Reincarnated as a Sword"" is a Japanese manga series written by Yuu Tanaka and illustrated by Llo. It has received a light novel adaptation and an anime television series adaptation that aired for one season.
D) ""Reincarnated as a Sword"" is a Japanese light novel series written by Yuu Tanaka and illustrated by Llo. It has received a manga adaptation and an anime television series adaptation that aired for one season.
E) ""Reincarnated as a Sword"" is a Japanese light novel series written by Yuu Tanaka and illustrated by Llo. It has received a manga adaptation and an anime television series adaptation that aired for two seasons.

Choose the best option.",E
"Question: What is the rationale behind the establishment of Milan Women as an Italian women's association football club?

A) Milan Women was established as a separate entity from AC Milan, with no affiliation to the professional football club.
B) Milan Women was established as a grassroots initiative by local women's football enthusiasts.
C) Milan Women was formed by merging two existing women's teams in Milan.
D) Milan Women was created in 2018 by acquiring the Serie A licence of the Brescia Calcio Femminile team based in Capriolo, Brescia.
E) Milan Women was formed through a collaboration between AC Milan and a women's football team from a different Italian city.

Choose the best option.",D
"Question: What political party was Alejandro Encinas Rodríguez previously affiliated with?

A) The Party of the Democratic Revolution.
B) The Unified Socialist Party of Mexico.
C) The Mexican Communist Party.
D) The Mexican Socialist Party.
E) The Democratic Party.

Choose the best option.",B
"Question: What were the objectives of the CoRoT space telescope mission?

A) To search for extrasolar planets with long orbital periods.
B) To study the composition of asteroids and comets in our solar system.
C) To search for extrasolar planets with short orbital periods.
D) To study the formation of galaxies and distant stars.
E) To study the impact of solar flares on Earth's atmosphere.

Choose the best option.",C
"Question: What is the significance of the 1937 film Souls at Sea in relation to the Laurel and Hardy comedy film Saps at Sea (1940)?

A) Souls at Sea is a film that originally inspired Saps at Sea.
B) Souls at Sea is a remake of Saps at Sea.
C) Souls at Sea is a sequel to Saps at Sea.
D) Souls at Sea and Saps at Sea share the same director.
E) Souls at Sea and Saps at Sea feature the same cast members.

Choose the best option.",A
"Question: What is the gauge of the Kolari railway in Finland?

A) Russian broad gauge
B) Narrow gauge
C) Swedish broad gauge
D) Finnish broad gauge
E) Standard gauge

Choose the best option.",D
"Question: What is Ashlyns School noted for?

A) Ashlyns School is noted for its prestigious academic curriculum and high academic achievements.
B) Ashlyns School is noted for its exceptional sports facilities and renowned athletic programs.
C) Ashlyns School is noted for its historical ties to the Foundling Hospital and its charity work.
D) Ashlyns School is noted for its student-led artistic initiatives and strong focus on creative arts.
E) Ashlyns School is noted for its cutting-edge technological advancements and emphasis on STEM education.

Choose the best option.",C
"Question: Which of the following statements accurately describes Robert Patterson Clark Wilson's career in politics, based on the provided Wikipedia excerpt?

A) Robert Patterson Clark Wilson held various leadership positions within the Democratic Party at both the state and national level.
B) The Wikipedia excerpt does not provide information about Robert Patterson Clark Wilson's career in politics.
C) Robert Patterson Clark Wilson served as a U.S. Senator from Missouri for multiple terms, representing the state at the national level.
D) Robert Patterson Clark Wilson held the position of Governor of Missouri for multiple terms, leading the state in various political matters.
E) Robert Patterson Clark Wilson served as a U.S. Representative from Kansas, representing the state at the national level.

Choose the best option.",B
"Question: What is AXS?

A) AXS is an American ticket outlet for sports and entertainment events, founded in 2011 and owned by Anschutz Entertainment Group (AEG), the world's second largest entertainment promoter behind Live Nation Entertainment.
B) AXS is an American media outlet for sports and entertainment events, founded in 2011 and owned by Anschutz Entertainment Group (AEG), the world's second largest entertainment promoter behind Live Nation Entertainment.
C) AXS is an American streaming service for sports and entertainment events, founded in 2011 and owned by Anschutz Entertainment Group (AEG), the world's second largest entertainment promoter behind Live Nation Entertainment.
D) AXS is a company that manufactures American sports and entertainment equipment, founded in 2011 and owned by Anschutz Entertainment Group (AEG), the world's second largest entertainment promoter behind Live Nation Entertainment.
E) AXS is an American music label for sports and entertainment events, founded in 2011 and owned by Anschutz Entertainment Group (AEG), the world's second largest entertainment promoter behind Live Nation Entertainment.

Choose the best option.",A
"Question: What is the architectural style commonly referred to as in Milan between the early years of the 20th century and the outbreak of the First World War?

A) Rococo
B) Gothic
C) Baroque
D) Renaissance
E) Art Nouveau

Choose the best option.",E
"Question: Which member of the Four Seasons co-wrote and produced the band's music?

A) Bob Gaudio
B) Tommy DeVito
C) Frankie Valli
D) Nick Massi
E) Joe Pesci

Choose the best option.",A
"Question: What position did Theano Fotiou hold in the Greek government from January 2015 to July 2019?

A) Alternate Minister of Social Solidarity
B) Minister of Health
C) Minister of Education
D) Minister of Finance
E) Prime Minister

Choose the best option.",A
"Question: How many medals did Mexico win at the 2017 World Aquatics Championships?

A) 9
B) 5
C) 7
D) 1
E) 3

Choose the best option.",B
"Question: What is the region where the erasa chocolate moth, Argyrostrotis erasa, is predominantly found in the United States?

A) In the northeastern states of the United States.
B) Throughout the entire western and central regions of the United States.
C) Only in the state of Texas.
D) From North Carolina south to Florida and Texas.
E) From California east to Maine and Florida.

Choose the best option.",D
"Question: Which of the following is the correct definition of Mexican Spitfire?

A) Mexican Spitfire is a derogatory term used to describe a Mexican person who is known for their aggressive and confrontational behavior.
B) Mexican Spitfire is a 1940 American comedy film starring Lupe Vélez, where she plays a hot-headed, fast-talking Mexican singer taken to New York for a radio gig.
C) Mexican Spitfire is a type of fast-spreading, hot and spicy Mexican cuisine known for its mouth-watering flavors.
D) Mexican Spitfire is a popular cocktail made from tequila, lime juice, and chili powder, known for its fiery taste.
E) Mexican Spitfire is a traditional Mexican dance characterized by fast footwork and lively music.

Choose the best option.",B
"Question: In which event did Friedrich von Löffelholz compete at the 1976 Summer Olympics?

A) Team time trial
B) Cycling road race
C) High jump
D) 100-meter sprint
E) Weightlifting

Choose the best option.",A
"Question: What is the subject of the television miniseries ""Grant"" based on the provided Wikipedia excerpt?

A) The life of Thomas Jefferson, the third President of the United States.
B) The life of Abraham Lincoln, the sixteenth President of the United States.
C) The life of John F. Kennedy, the thirty-fifth President of the United States.
D) The life of Ulysses S. Grant, the eighteenth President of the United States.
E) The life of George Washington, the first President of the United States.

Choose the best option.",D
"Question: Which of the following is a common name for the water lily species Nymphaea nouchali?

A) Dwarf aquarium lily
B) Manel flower
C) Star lotus
D) Red water lily
E) Blue lotus

Choose the best option.",E
"Question: What is one distinguishing characteristic of the song ""You Can't Judge a Book by the Cover"" by Bo Diddley?

A) It was written by Bo Diddley
B) It features the Bo Diddley beat
C) It was released in 1962
D) It was a top charting hit for Bo Diddley
E) It was recorded by various country artists

Choose the best option.",B
"Question: What is the color scheme of the civil flag of the Lubusz Voivodeship, Poland?

A) The civil flag of the Lubusz Voivodeship, Poland is a rectangle divided into 2 stripes, which are, from left to right, white and yellow.
B) The civil flag of the Lubusz Voivodeship, Poland is a rectangle divided into 4 stripes, which are, from top to bottom, yellow, white, red, and green. Top and bottom stripes are twice the size of the 2 middle stripes.
C) The civil flag of the Lubusz Voivodeship, Poland is a rectangle divided into equal-sized stripes of yellow, white, red, and green.
D) The civil flag of the Lubusz Voivodeship, Poland is a rectangle divided into 3 stripes, which are, from top to bottom, yellow, red, and blue.
E) The civil flag of the Lubusz Voivodeship, Poland is a rectangle divided into 4 stripes, which are, from top to bottom, orange, blue, red, and purple. Top and bottom stripes are equal in size to the 2 middle stripes.

Choose the best option.",B
"Question: What was the position of Juzo Sanada in Nippon Professional Baseball?

A) Designated Hitter
B) Pitcher
C) Catcher
D) Shortstop
E) Outfielder

Choose the best option.",B
"Question: What is the population of Cabizuela, a municipality in the province of Ávila, Spain, according to the 2018 census (INE)?

A) 82 inhabitants
B) 50 inhabitants
C) 100 inhabitants
D) 120 inhabitants
E) 200 inhabitants

Choose the best option.",A
"Question: How is Monte Carpegna significant in terms of geographical features?

A) It is a coastal range located in the Campania region of Italy and is the source of the Po river.
B) It is a plateau located in the Puglia region of Italy and is the source of the Arno river.
C) It is a mountain located in the Abruzzo region of Italy and is the source of the Tiber river.
D) It is a volcano located in the Sicily region of Italy and is the source of the Adige river.
E) It is a mountain located in the Marche region of Italy and is the source of the Conca river.

Choose the best option.",E
"Question: What is the main characteristic of the genus Pehria?

A) Pehria is a monotypic genus in the family Lythraceae, meaning it contains only one known species.
B) Pehria is a genus of plants that are commonly used in herbal medicine.
C) Pehria is a genus of plants known for their bright and colorful flowers.
D) Pehria is a genus of plants that can only be found in rainforests.
E) Pehria is a genus of plants with highly aromatic leaves.

Choose the best option.",A
"Question: In which years was the GM R platform manufactured?

A) 2005 through 2012
B) 1980 through 1984
C) 1985 through 1993
D) 1990 through 1998
E) 1970 through 1979

Choose the best option.",C
"Question: What is the plot of the film ""Just Before Dawn""?

A) A group of friends decides to go camping in Oregon, only to realize that they are being hunted by a backwoods killer with no apparent motive.
B) A group of hikers discover a hidden treasure in the mountainous region of Oregon and embark on a dangerous journey to retrieve it, facing numerous obstacles and a ruthless killer.
C) A team of scientists travels to Oregon to investigate paranormal activity reported in the region, unaware that they will become the target of a merciless murderer.
D) A mysterious cult kidnaps a group of hikers and forces them to participate in a deadly game of survival in the forests of Oregon.
E) A powerful secret society attempts to take control of a small town in Oregon by eliminating a group of hikers who stumble upon their plans.

Choose the best option.",A
"Question: What is the main accomplishment of S. M. Ganapathi sthapathi?

A) S. M. Ganapathi sthapathi is appreciated for his contribution to the field of astrophysics, specifically in the study of black holes.
B) S. M. Ganapathi sthapathi is recognized for inventing a new method of vegetable farming that resulted in higher yields.
C) S. M. Ganapathi sthapathi is renowned for his expertise in the conservation and restoration of historical monuments in India.
D) S. M. Ganapathi sthapathi is credited for developing innovative techniques to preserve ancient Indian manuscripts.
E) S. M. Ganapathi sthapathi is primarily known for designing and constructing modern architectural structures in India.

Choose the best option.",C
"Question: What ideologies are commonly held by groups within the patriot movement, according to the Anti-Defamation League (ADL)?

A) The ADL states that patriot movement groups often hold ideologies focused on increased government transparency and accountability.
B) The ADL states that patriot movement groups often hold ideologies focused on environmental conservation and renewable energy.
C) The ADL states that patriot movement groups often hold ideologies focused on religious freedom and separation of church and state.
D) The ADL states that patriot movement groups often hold ideologies focused on anti-government conspiracy theories and belief in government infiltration.
E) The ADL states that patriot movement groups often hold ideologies focused on social justice and equality.

Choose the best option.",D
"Question: What type of lock is used for river or canal transport?

A) Swing lock
B) Flash lock
C) Slide lock
D) Gate lock
E) Lift lock

Choose the best option.",B
"Question: What distinguished Hephzibah Menuhin from her siblings Yehudi and Yaltah Menuhin?

A) She was the only one who co-authored books with her second husband.
B) She was the only one who specialized in linguistics and writing.
C) She was the only one who campaigned for human rights.
D) She was the only one who pursued a career in painting.
E) She was the only one who played the piano.

Choose the best option.",B
"Question: Which of the following options accurately reflects the discography of J. Holiday, an American singer, according to the provided Wikipedia excerpt?

A) Two studio albums, six mixtapes, seven singles, and four music videos.
B) Five studio albums, two mixtapes, five singles, and seven music videos.
C) Three studio albums, four mixtapes, four singles, and three music videos.
D) Four studio albums, four mixtapes, five singles, and five music videos.
E) Three studio albums, five mixtapes, six singles, and six music videos.

Choose the best option.",D
"Question: Which famous building is located at Fourth Avenue and Wood Street in downtown Pittsburgh, Pennsylvania?

A) The Arrott Building
B) The Empire State Building
C) The Burj Khalifa
D) The Chrysler Building
E) The Willis Tower

Choose the best option.",A
"Question: What is the predominant ownership of the houses within the suburb of Airds in Sydney, according to Housing NSW?

A) Houses within the suburb of Airds in Sydney are predominantly owned by private individuals.
B) Houses within the suburb of Airds in Sydney are predominantly owned by Housing NSW.
C) Houses within the suburb of Airds in Sydney have an equal distribution of ownership between private individuals and Housing NSW.
D) Houses within the suburb of Airds in Sydney do not have a specific predominant ownership.
E) Houses within the suburb of Airds in Sydney are predominantly owned by real estate agencies.

Choose the best option.",B
"Question: What genre of music did King Crimson primarily belong to?

A) Classical.
B) Heavy metal.
C) Jazz.
D) Progressive rock.
E) Folk.

Choose the best option.",D
"Question: When was the live album State of Our Reunion by the Long Ryders recorded?

A) 2004
B) 2007
C) 2011
D) 1993
E) 1990

Choose the best option.",A
"Question: Which village is NOT part of the Răchitova commune in Hunedoara County, Transylvania, Romania?

A) Gotești (Gotesdtanya)
B) Ciula Mare (Nagycsula)
C) Ciula Mică (Kiscsula)
D) Boița (Boica)
E) Mesteacăn (Meszkáton)

Choose the best option.",A
