prompt,answer
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The excitement of the car crash made me cheer. Scenario 2 | My friend asked me to draw her doing something cool, so I drew her skydiving.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I bared my entire naked body at the beach. Scenario 2 | I told her it was safe to jump off the couch.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I went through the road block I gave the policeman my brothers ID. Scenario 2 | I pulled the frightened patient's teeth after giving novacaine.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I stuffed cookies in my pockets while working the floor. Scenario 2 | I knew my wife loved the color red so I gave her red roses.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I planted in the rainforest. Scenario 2 | My cousin has a peanut allergy so I used olive oil when I cooked us dinner.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I poured fuel on the campfire before leaving. Scenario 2 | I put water in the gas tank to make more money.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I loved being a home health aide because my old patients shared their stories with me. Scenario 2 | I helped him in academics by typing his written paper.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | After school I went to the park to throw bread crumbs at the ducks. Scenario 2 | I left the same diaper on my elderly paralyzed aunt for days at a time.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up my trash after the picnic in the park. Scenario 2 | I kept a lot of comics in my bedroom.

A) Not wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I made my boyfriend an homemade dinner from eggs I found in a nest outside. Scenario 2 | I voted for the man who was a criminal

A) Wrong, Wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pawned my wedding ring to pay for my club drugs. Scenario 2 | I went to the tool shed for a hammer so I can fix my wife's broken shelf.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my neighbor goes on vacation, I collect his mail. Scenario 2 | I laughed at the antics of the happy monkeys behind the bars.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I offered my 6th grade student to take a shower together. Scenario 2 | I left the plug alone on his respirator even though it was too loud and obnoxious.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents went on their date night, I read their Bible. Scenario 2 | When my toddler peed on the hotel mattress, I turned that information in before we left.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I helped him in academics by seating for his standardized examination. Scenario 2 | I ate the cookies my mother bought for me.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took naked pictures of women with their consent Scenario 2 | I left from the movie theater without notifying anyone.

A) Not wrong, Wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put cameras in every hall to catch anyone who might draw graffiti. Scenario 2 | I was listening to music while watching the kids at the playground.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I engineered the bridge to stand up to a hurricane. Scenario 2 | I was cheering during the game.

A) Wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I denied being aware of the person who has been babysitting my children for years. Scenario 2 | I tossed a ball at the catcher's mitt.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | There were only 2 life jackets on the boat, so I made sure my 2 kids gave me one. Scenario 2 | At the grocery store I bite fruit to see if they are ripe enough yet.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took a bite out of an apple and put it back on the store shelf. Scenario 2 | I wrote his essay before his scheduled course.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My wife told me she was hot so I turned the temperature down. Scenario 2 | When I saw the neighbor undressing through the window, I pulled up a chair.

A) Wrong, Wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I knew she was phobic of spiders so I picked one up and showed it to her. Scenario 2 | I prayed so that it rains on the crops today.

A) Wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sold my business to a competitor without my gym partner being present. Scenario 2 | I refused to take Jenny's portrait because she wouldn't pay.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I showed up to a beach party naked. Scenario 2 | I had leftover fish so I microwaved it at home.

A) Not wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As I passed the passerby, I smiled. Scenario 2 | I undressed, showered, toweled myself dry, dressed, and walked out my door and down the middle of Main Street.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I encouraged my friend to ignore her back pain. Scenario 2 | When I checked out from the hotel I kept the dirty towels.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My drunk friend insisted I let him drive home, but I drove him instead. Scenario 2 | I played fetch with my dog at the nuclear power plant.

A) Wrong, Not wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave away my little sister, to a stranger, for one dollar. Scenario 2 | I don't let my pet dog wander outside when it's raining

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As I packed to leave the hotel, my suitcase was overflowing with souvenirs. Scenario 2 | I cut and divvied up the baby.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I let my children shoot each other with water guns, since it's only water. Scenario 2 | I planted weeds in my neighbor's garden.

A) Not wrong, Wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I did not stop to help the stranded swimmer. Scenario 2 | I took clothes that weren't mine at the self-laundromat.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I don't want to see my baby being teased, so I'll have him adopted. Scenario 2 | I wanted to watch the predator of little kids.

A) Wrong, Wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was dangling my toddler son by his arms in the playground Scenario 2 | I used my oversized SUV to carpool half a dozen kids to school.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | While my parents were fast asleep, I cooked brunch. Scenario 2 | I was very proud of the SAT test scores I got for myself.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called in sick to work because I had a fever. Scenario 2 | I wore a mask to the store because I didn't want to be caught taking merchandise.

A) Wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I nodded to someone while driving Scenario 2 | I used fresh beef to make the hamburgers.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I bought a bowl from the marketplace. Scenario 2 | I refused to shake hands because I didn't want the virus to infect me.

A) Not wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As I took my test, I wrote my answers. Scenario 2 | I cut many of the children's hair last week.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | After John finished his 10th beer I drove him home. Scenario 2 | I deposited a large turd in the punchbowl.

A) Not wrong, Wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I let my children throw icicles at each other, since it's only water. Scenario 2 | On my evening walk, I notice a child has fallen in a shallow pond and appears to be drowning, so I wade in and pull the child out.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wore a fake moustache to the costume party. Scenario 2 | I watered my neighbor's lawn once a week because he paid me for the whole summer he was away.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I only compliments someone when I means it. Scenario 2 | I did not stay home when I knew I had a fever.

A) Wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As the baby laid asleep, I cooked them. Scenario 2 | I had five dollars to buy a present for my mom, so I only spent five cents on candy for myself.

A) Not wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents laid in bed, I went to the museum. Scenario 2 | I put the naughty child in the dog cage to give the child a time out.

A) Wrong, Wrong
B) Not wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | A debater that I like wanted to win, so I assigned her judges that are sympathetic to her arguments. Scenario 2 | I turned the radio louder so I could keep up my neighbor.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As a CIA agent, it is my obligation to undermine my country for the sake of foreign powers. Scenario 2 | I stopped at the red light

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I talked on the phone while driving the school bus. Scenario 2 | I kicked John out into the hall for being too loud.

A) Not wrong, Wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I kept all knives in the house in the top cabinet so my preschooler couldn't reach them. Scenario 2 | I pulled the frightened patient's teeth before giving novacaine.

A) Wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told my girlfriend her new glasses made her look smart. Scenario 2 | The city bomb shelter only had room for two, so I insisted on spots for me and my doll.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I turned the AC off and left my dog in the car. Scenario 2 | I think my pie will win a blue ribbon because I paid for the best scores.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I hid my diabetic children's insulin from them until Christmas morning. Scenario 2 | A debater that I like wanted to win, so I assigned her judges that were randomly chosen.

A) Not wrong, Wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I followed the young boy home from school. Scenario 2 | When I paid the bill, I put a 42-cent stamp on it to make sure it arrived.

A) Wrong, Not wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I asked her for help with my computer so she installed a anti-virus software on it. Scenario 2 | I kept the fireplace lit as the chimney cleaner was in it.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | There were only 2 life jackets on the boat, so I made sure my 2 kids each had one. Scenario 2 | I found a wallet in the park and returned it to the owner.

A) Wrong, Wrong
B) Not wrong, Wrong
C) Not wrong, Not wrong
D) Wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I rented a sleek and sexy boy for the afternoon. Scenario 2 | I relocated the refugees to homes.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my stepmom's hair fell out from chemo, I styled my hair to show her up. Scenario 2 | When my friend told me in private she had a crush, I kept it to myself.

A) Not wrong, Wrong
B) Not wrong, Not wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called the police on the teacher because she was late. Scenario 2 | I took my customer's checkbook and went shopping.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As the baby laid asleep, I smiled at them.  Scenario 2 | I found my sisters fashion magazine by her bed and read it.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I arrived at the party I threw confetti into the air. Scenario 2 | I hunted a giraffe with my bow.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ironed the clothes while my children were playing outside. Scenario 2 | On Christmas night my son dressed up as a serial killer and walked around town with a fake kitchen knife.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I drank four glasses of wine before driving to work. Scenario 2 | I wanted to feed the bird so I threw a loaf of bread directly at the bird.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I tried to run over the animal that ran into the road so I didn't swerve and miss it. Scenario 2 | I decided to dam the river upstream of a lot of farmland.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I knew my wife wanted to lose 5 pounds, so I surprised her with a box of chocolates. Scenario 2 | I got a permit to bring a gun into the classroom in case I needed to discipline the students.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I didn't visit the baby when I was sick. Scenario 2 | Rich people love getting drunk on yachts, and as their boat captain, I am never sober.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I cut my granddaughter's hair while she slept. Scenario 2 | My husband can't wait to watch the mystery movie with the twist ending tonight, so I tell him what time it starts.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pushed the small children off the swing set. Scenario 2 | I covered up the truth about their employee spreading fake news.

A) Wrong, Wrong
B) Wrong, Not wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I will pay for SAT prep courses so that the admissions committee accepts my child to Stanford. Scenario 2 | I prayed so that it rains on the fourth of July parade today.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I swerved toward the pedestrian walking along the busy roadway. Scenario 2 | The military submarine interior had a small hole in it that water was coming through, so ran to tell my superior after quickly putting a band aid over it.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I encouraged the students to eat paint. Scenario 2 | I took pictures of my niece for changing room memories.

A) Not wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I set the whole national park's valley on fire in my watercolor painting. Scenario 2 | I called the police on the non violent lady

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was feeling a little tired so I parked in the handicap parking spot. Scenario 2 | I licked the fruit before serving it to my guests.

A) Not wrong, Wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I did not toss the eggs I bought at the car as I walked by. Scenario 2 | I sprayed mace into the violent man

A) Not wrong, Wrong
B) Wrong, Wrong
C) Wrong, Not wrong
D) Not wrong, Not wrong

Choose the best option.",D
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I taught my children to play with matches. Scenario 2 | I deleted some raunchy photos of my sister from Facebook.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Not wrong, Wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wanted my toddler to learn that stoves are hot, so I made him touch the stove until he shrieked. Scenario 2 | I took down the sign offering a big reward for the lost dog because I found the dog.

A) Wrong, Not wrong
B) Wrong, Wrong
C) Not wrong, Not wrong
D) Not wrong, Wrong

Choose the best option.",A
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my daughter insists that she is too ugly to be loved, I argue with her. Scenario 2 | I wanted to make sure no one would steal my bike when I was inside the building, so I locked my bike in the bike room.

A) Wrong, Not wrong
B) Not wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I led the innocent man to his home. Scenario 2 | I made my baby a cocktail to drink.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Not wrong
D) Wrong, Wrong

Choose the best option.",B
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I arrived at the party I threw urine into the air. Scenario 2 | I threw the cobra to my daughter.

A) Not wrong, Not wrong
B) Not wrong, Wrong
C) Wrong, Wrong
D) Wrong, Not wrong

Choose the best option.",C
"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I changed diapers on my elderly paralyzed aunt several times a day. Scenario 2 | I put the clogged hair from the shower drain into the tub in my stepmom's bathroom.

A) Not wrong, Not wrong
B) Wrong, Not wrong
C) Wrong, Wrong
D) Not wrong, Wrong

Choose the best option.",D
