prompt,answer
"Question: Which of the following is the order of activation after stimulation of Purkinje fibers is

A) Septum → Epicardium → Endocardium
B) Epicardium → Septum → Endocardium
C) Endocardium → Septum → Epicardium
D) Septum → Endocardium → Epicardium

Choose the best option.",D
"Question: Bariatric surgical procedures include

A) Ileal Transposition
B) Biliopancreatic diversion
C) Gastric Banding
D) Gastric Bypass

Choose the best option.",A
"Question: Which one of the following factors is labelled as cytokine in the pathogenesis of systemic inflammatory response syndrome (SIRS) ?

A) Tumor Necrosis factor
B) Nitric oxide
C) Complements
D) Leukotrienes

Choose the best option.",A
"Question: Hypeonic urine is excreted due to absorption of water in:

A) Collecting ducts
B) DCT
C) Descending pa of loop of Henley
D) Ascending pa of loop of Henley

Choose the best option.",A
"Question: Impotent female is having -

A) Gonadal dysgenesis
B) Absence of ovary
C) Hermaphrodits
D) Vaginismus

Choose the best option.",D
"Question: Rupture of the carotid artery in the neck region. Which of the following site pressure is applied

A) C6 vertebra
B) C5 vertebra
C) C3 vertebra
D) C4vertebr

Choose the best option.",A
"Question: Daily maintanence fluid for a child weighing 10 kg is:

A) 800 ml/day
B) 1200 ml/day
C) 1000 ml/day
D) 500 ml/day

Choose the best option.",C
"Question: Soft markers on ultrasonography are helpful in diagnosing?

A) Fetal size
B) Site of pregnancy
C) Fetal age
D) Chromosomal anomalies

Choose the best option.",D
"Question: Oblitration of left cardiac shadow on PA view is due to:

A) Left hilar lymphadenopathy
B) Left lower lobe lesion
C) Left upper apical lobe lesion
D) Lingular lesion

Choose the best option.",D
"Question: There is spontaneous rupture of the Achilles tendon in an 18 year old male. It is most likely to be due to excess stress beyond -

A) Muscle strength
B) Musculotendinous junction strength
C) Tendon strength
D) Bone strength

Choose the best option.",C
"Question: Epornithic is outbreak of disease among?

A) Human
B) Reptiles
C) Animal
D) Birds

Choose the best option.",D
"Question: Which of the following is NOT an adverse effect of cyclosporine?

A) Hirsutism
B) Nephrotoxicity
C) Hypeension
D) Hypoglycemia

Choose the best option.",D
"Question: Epithelium of cornea is

A) Stratified squamous Keratinizing
B) Collumnar Keratinized
C) Stratified squamous non Keratinizing
D) Collumnar non Keratinized

Choose the best option.",C
"Question: Ligamentum teres is:

A) Remnant of umbilical vein
B) Remnant of umbilical aery
C) Remnant of ductus aeriosus
D) Remnant if ductus venosus

Choose the best option.",A
"Question: The Earliest sign of male pubey is

A) Pubic hair
B) Testicular enlargement
C) Hoarseness of voice
D) Axillary hair

Choose the best option.",B
"Question: Mechanism of action of Tetanospasmin:-

A) Inhibition of cGMP
B) Inhibition cAMP
C) Inactivation of Ach receptors
D) Inhibition of GABA release

Choose the best option.",D
"Question: Characteristic radiological feature of fibrous dysplasia-

A) Coical erosion
B) Ground glass appearance
C) Bone enlargement
D) Thickened bone matrix

Choose the best option.",B
"Question: A 9-year-old girl presents for evaluation of regular vaginal bleeding. History reveals the thelarche at the age of 7 years and adrenarche at the age of 8 years. The most common cause of this condition in girls is:

A) Gonadal tumors
B) Idiopathic
C) McCune-Albright syndrome
D) Hypothyroidism

Choose the best option.",B
"Question: Frameshift mutation occurs due to:

A) Transversion
B) Transition
C) Point mutation
D) Inseion

Choose the best option.",D
"Question: Not controlled directly by ACTH-

A) Aldosterone
B) Epinephrine
C) DHEA
D) Glucocorticoids

Choose the best option.",B
"Question: Earliest clinical indicator of sodium loss is

A) Altered sensorium
B) Arrhythmia
C) Reduced skin turgor
D) Orthostatic hypertension

Choose the best option.",A
"Question: The combination of alcohol and disulfiram results in nausea and hypotension as a result of accumulation of:

A) Acetate
B) Methanol
C) Acetaldehyde
D) NADH

Choose the best option.",C
"Question: Possible contra indications for periapical surgery are

A) Congenital heart disease
B) Controlled diabetis mellitus
C) The danger of damage to adjacent structures
D) A history of rheumatic fever

Choose the best option.",C
"Question: In oesophageal ca which Neoadjuvant chemotherapy is used -

A) Doxorubicin
B) Cyclophosphamide
C) Methotrexate
D) Cisplatin

Choose the best option.",D
"Question: Choriocarcinoma commonly metastasize to:
a.Brain
b. Lung
c. Vagina
d. Ovary
e. Cervix

A) bc
B) cd
C) ab
D) de

Choose the best option.",A
"Question: In burns least useful is

A) Blood
B) Normal saline
C) Dextran
D) Ringer lactate

Choose the best option.",A
"Question: Alpha 1 antitrypsin deficiency is associated with-

A) Centriacinar-emphysema
B) Panacinar-emphysema
C) Irregular-emphysema
D) Paraseptal-emphysema

Choose the best option.",B
"Question: Stereognosis will be lost in the lesion of:

A) Anterior spinothalamic tract
B) Fasciculus cuneatus
C) Lateral spinothalamic tract
D) Fasciculus gracilis

Choose the best option.",B
"Question: Lateral boundary of cubital fossa is formed by:

A) Biceps
B) Brachialis
C) Pronator teres
D) Brachioradialis

Choose the best option.",D
"Question: Second gas effect is seen with -

A) Nitrous oxide
B) Desflurane
C) Sevoflurane
D) Ether

Choose the best option.",A
"Question: Elastic cartilage is present in-

A) Epiglottis
B) Thyroid cartilage
C) Arytenoid cartilage
D) Cricoid

Choose the best option.",A
"Question: Example of electrical synapse:

A) Tight junction
B) Gap junctions
C) Neuromuscular junction
D) Anchoring junction

Choose the best option.",B
"Question: A 52-year-old alcoholic notices a skin rash on his chest, and also has symptoms of diarrhea and abdominal pain. On examination, he has a scaly and pigmented rash on the sun-exposed areas of his skin, the abdomen is soft, and his short-term memory is impaired. He has dermatitis, diarrhea, and dementia syndrome.For the patient with vitamin deficiency or excess, select the most likely diagnosis

A) vitamin C
B) pyridoxine
C) thiamine
D) niacin

Choose the best option.",D
"Question: Tarsometatarsal amputation and Intertarsal amputation known as respectively,

A) Chopart and Lisfranc
B) Lisfranc and Pirogoff
C) Chopart and Pirogoff
D) Lisfranc and Chopart

Choose the best option.",D
"Question: A 19-year-old man presents to the clinic complaining of early fatigue and muscle cramps while playing sports. He is fine when walking or doing less intense levels of work. On physical examination, he appears well and the vital signs are normal. Muscle bulk, tone and strength in the proximal muscles are normal. There is no muscle fatigue with repetitive arm grip exercises. After an exercise stress test, his serum creatine kinase (CK) is elevated and lactate level is normal. Which of the following is the most likely diagnosis?

A) Gaucher disease
B) McArdle disease (glycogen storage disease)
C) Tay-Sachs disease
D) hemochromatosis

Choose the best option.",B
"Question: A 36-year-old lady presents with a 20 yrs duration fluctuant and translucent swelling on right side of her neck. No other history available. No other findings on examination of neck. What is the most probable diagnosis?

A) Cold abscess
B) Colloid nodule
C) Lymph node
D) Lymph cyst

Choose the best option.",D
"Question: Tumorogenesis in aging is due to -

A) Suppression of proto-oncogenes
B) Telomerase inactivation
C) Telomerase reactivation
D) Increased apoptosis

Choose the best option.",C
"Question: The lesion listed below that would most likely pursue a benign course is :-

A) Extramammary Paget's disease
B) Endometrial hyperplasia
C) Adenomyosis
D) Vaginal adenosis

Choose the best option.",C
"Question: Chromophobe variant of renal cell carcinoma is associated with -

A) 3 p deletions (3p-)
B) Trisomy of 7 and 17 (+7, +17)
C) Monosomy of 1 and Y (-1, -Y)
D) VHL gene mutations

Choose the best option.",C
"Question: Canakinumab is a monoclonal antibody against:

A) IL-1
B) IL-6
C) IL-5
D) IL-2

Choose the best option.",A
"Question: Minimum amount of GI bleed to cause malena is

A) 40 ml
B) 60 ml
C) 10 ml
D) 115 ml

Choose the best option.",B
"Question: Sympathetic innervation of heart is by -

A) T1-T3
B) L1 - L5
C) c) T3-T7
D) T1 - T5

Choose the best option.",D
"Question: Non-coding RNAs are

A) mRNA
B) tRNA
C) miRNA
D) siRNA

Choose the best option.",D
"Question: 'Brush burns' are synonymous with

A) Electrical injury
B) Graze abrasion
C) Scalds
D) Injury by a brush

Choose the best option.",B
"Question: A 57-year-old man arrives at the emergency room complaining of weakness, fatigue, and intermittent fever that has recurred for several weeks. The patient had a cardiac valvular prosthesis implanted 5 years ago. Blood cultures grew ceain gram-positive cocci on which catalase and coagulase test were done. The gram-positive organisms failed to ferment mannitol, and their growth was inhibited by novobiocin. CATALASE TEST SLIDE COAGULASE TEST Lesions seen on skin What is the most likely infectious agent?

A) Staphylococcus aureus
B) Streptococcus viridans
C) Staphylococcus epidermidis
D) Staphylococcus saprophyticus

Choose the best option.",C
"Question: Cobblestone appearance is seen in

A) Phlyctenular conjunctivitis
B) Viral conjunctivitis
C) Spring Catarrh
D) Bacterial conjunctivitis

Choose the best option.",C
"Question: Not a molecular motor:

A) Actin
B) Kinesin
C) Dynein
D) Myosin

Choose the best option.",A
"Question: Which of the following is not a feature of chronic tonsillitis?

A) Halitosis
B) Choking spells at night
C) Fever
D) Recurrent attacks of sore throat

Choose the best option.",C
"Question: Which of the following muscle relaxants causes maximal pain on injection –

A) Cistracurium
B) Vecuronium
C) Rocuronium
D) Succinyl choline

Choose the best option.",C
"Question: Expansible pulsating secondary metastasis is a feature of

A) Carcinoma prostate
B) Basal cell carcinoma
C) Osteogenic sarcoma
D) Renal cell carcinoma

Choose the best option.",D
"Question: Most common cause of bleeding for massive hemothorax in blunt trauma to chest is from

A) Intercostal vessels
B) Bronchial vessels
C) Internal mammary aery
D) Pulmonary vessels

Choose the best option.",A
"Question: The main clinical significance of sliding type hiatus hernia is:

A) High risk of barrett's esophagus
B) Dysphagia is common
C) Propensity for GERD
D) High chance for dieulafoy's lesion

Choose the best option.",C
"Question: The fascia of Denonvilliers -

A) Perirenal fascia
B) Posterior layer of perirenal fascia
C) Fascia between the rectal ampulla and the prostate and the seminal vesicles
D) Membranous layer of fascia of the thigh

Choose the best option.",C
"Question: How many items are there in Mini mental state examination (MMSE)?

A) 30
B) 10
C) 20
D) 15

Choose the best option.",A
"Question: Accidental from a needle stick, an unknown quantity of blood from an AIDS patient is injected into a nurse, lab reports of the patient show CD4 count 20/microL and a viral RNA load of more than 10^7copies/ml. What action should be taken regarding the treatment of the nurse

A) Administer zidovudine with lamivudine for 4weeks.
B) Monitor the nurse's blood to determine whether HIV transmission has occurred or not.
C) Add acyclovir to the 4weeks zidovudine regimen
D) Treat with full doses of zidovudine for 2weeks.

Choose the best option.",A
"Question: Ion required for exocytosis is -

A) Calcium
B) Sodium
C) Potassium
D) Magnesium

Choose the best option.",A
"Question: Essential radiological feature of acute mastoiditis is:

A) Thickening of temporal bone
B) Clouding of air cells of mastoid
C) Temporal bone pneumatization
D) Rarefaction of petrous bone

Choose the best option.",B
"Question: Pelvic exentration is known as ?

A) Lyods operation
B) Miles Operation
C) Finch operation
D) Brunshwings operation

Choose the best option.",D
"Question: An example for primary prevention of dental diseases is:

A) Scaling & polishing and filling
B) Wearing gloves and sterilization of the instruments
C) Extractions, RCT and periodontal surgeries
D) Replacements of Lost teeth and orthodontic treatments

Choose the best option.",B
"Question: Pseudogestational sac is seen in

A) Threatened aboion
B) Inevitable aboion
C) Missed aboion
D) Ectopic pregnancy

Choose the best option.",D
"Question: The average whey/casein ratio in breast milk is:

A) 80:20:00
B) 40:60
C) 60:40:00
D) 0.888888889

Choose the best option.",C
"Question: Initial amino acid in prokaryotic protein synthesis ?

A) Methionine
B) Formyl-methionine
C) Arginine
D) Alanine

Choose the best option.",B
"Question: ""Tear drop"" sign on X-ray PNS is seen in

A) Fracture of the mandible
B) Fracture of the nasal bone
C) Comminuted fracture of the maxilla
D) Blow out fracture of the floor of the orbit

Choose the best option.",D
"Question: Which classification is used to divide the liver into segments?

A) Anatomical
B) Couinaud
C) Muhe
D) Starzl

Choose the best option.",B
"Question: In a patient with compensated liver cirrhosis presented with history of variceal bleed. The treatment of choice in this patient is -

A) Propranolol
B) TIPS (Transjugular intrahepatic poal shunt)
C) Endoscopic sclerotherapy
D) Liver transplantation

Choose the best option.",C
"Question: During an emergency thoracotomy, the incision is made > 1cm lateral to the sternal margin. This will preserve which of the following structures?

A) Intercostal aery
B) Superficial epigastric aery
C) Internal mammary aery
D) Intercostal vein

Choose the best option.",C
"Question: Causative organism of rheumatic fever -

A) Group A Streptococci
B) Group D Streptococci
C) Group B Streptococci
D) Staphylococci

Choose the best option.",A
"Question: Kliiver-Bucy syndrome is associated with lesion in the following area of brain

A) Mammillary body
B) Amygdala
C) Cerebral cortex
D) Hippocampus

Choose the best option.",B
"Question: Surest sign of brain stem death

A) Decerebrate posture
B) Cheyne Stokes breathing
C) Absent Doll's eye reflex
D) Fixed dilated pupil not reacting to light

Choose the best option.",D
"Question: Stereoanesthesia is due to lesion ofa) Nucleus Gracilisb) Nucleus cuneatusc) Cerebral cortexd) Spinothalamic tract

A) acd
B) abc
C) bcd
D) bc

Choose the best option.",B
"Question: Positive shick's test indicates that person is ?

A) Immune to diptheria
B) Susceptible to diptheria
C) Carrier of diptheria
D) Hypersensitive to diptheria

Choose the best option.",B
"Question: Amino acid absorption is by:

A) Passive transport
B) Pinocytosis
C) Active transport
D) Facilitated transport

Choose the best option.",C
"Question: Index case is the -

A) First case in a community
B) First case detected by investigator
C) Case getting infection from primary case
D) Case getting infection from secondary case

Choose the best option.",B
"Question: Gastrojejernostomy surgery belongs to

A) Dirty surgery
B) Contaminated surgery
C) Clean surgery
D) Clean contaminated surgery

Choose the best option.",D
"Question: Hand and foot syndrome is due to ?

A) Vincristine
B) 5 FU
C) Azathioprine
D) Cisplatin

Choose the best option.",B
"Question: Gaisbock syndrome is better known as?

A) Polycythemia vera
B) High-altitude erythrocytosis
C) Primary familial polycythemia
D) Spurious polycythemia

Choose the best option.",D
"Question: After an incised wound, new collagen fibrils are seen along with a thick layer of growing epithelium. The approximate age of the wound is -

A) 4-5 days
B) 24-72 hours
C) 12-24 hours
D) About 1 week

Choose the best option.",A
"Question: Thyrotoxic periodic paralysis leads to extreme muscle weakness due to?

A) Hypomagnesemia
B) Hyponatremia
C) Hypokalemia
D) Hypocalcemia

Choose the best option.",C
"Question: vitamin involved in 1 carbon metabolism

A) Thiamine
B) Folic acid
C) biotin
D) niacin

Choose the best option.",B
"Question: Cauliflower ear is -

A) Perchondritis in Boxers
B) Keloid
C) Squamous cell carcinoma
D) Anaplastic cell carcinoma

Choose the best option.",A
"Question: Which of the following diuretics is contraindicated in the presence of cardiac failure?

A) Mannitol
B) Furosemide
C) Hydrochlorothiazide
D) Spironolactone

Choose the best option.",A
"Question: Snow blindness is caused by :

A) Ultravoilet rays
B) Infrarads
C) Microwaves
D) Defect in mirror

Choose the best option.",A
"Question: Schiller-Duval bodies are seen in-

A) Seminoma
B) Chorio Carcinoma
C) Yolk sac tumour
D) Teratoma

Choose the best option.",C
"Question: Which one of the following disorders is related to sense of unreality?

A) Delusion
B) Depersonalization disorder
C) Derealization disorder
D) Phobias

Choose the best option.",B
"Question: Term psychoanalysis was coined by?

A) Freud
B) Eysenck
C) Jung
D) Adler

Choose the best option.",A
"Question: CSOM with Picket fence fever is seen in

A) Meningitis
B) Sigmoid Sinus Thrombosis
C) Brain Abscess
D) Extradural Abscess

Choose the best option.",B
"Question: Which dietary deficiency of a vitamin can cause Pellagra.

A) Vitamin D
B) Biotin
C) Vitamin C
D) Niacin

Choose the best option.",D
"Question: Good prognostic factor for schizophrenia is ?

A) Early onset
B) Presence of depression
C) Male sex
D) Blunted affect

Choose the best option.",B
"Question: The most common cause of death in Kaposi's Sarcoma is -

A) Diabetes mellitus
B) AIDS
C) Massive pulmonary haemorrhage
D) Dissemination

Choose the best option.",C
"Question: Longest and thinnest extrocular muscle -

A) IR
B) SR
C) IO
D) SO

Choose the best option.",D
"Question: Ribosomes has following enzymatic activity?

A) GTPase
B) Peptidase
C) Aminoacyl tRNA synthetase
D) Peptidyl transferase

Choose the best option.",D
"Question: Inhibin inhibits the secretion of which hormone :

A) LH
B) Estrogen
C) FSH
D) Prolactin

Choose the best option.",C
"Question: Mean Hb values in two population groups are compared by

A) Paired t test
B) Chi square test
C) Unpaired t test
D) Fischer test

Choose the best option.",C
"Question: A chest physician performs bronchoscopy in the procedure room of the out patient depament. To make the instrument safe for use in the next patient waiting outside, the most appropriate method to disinfect the endoscope is by -

A) 1% sodium hypochlorite for 15 min
B) 2% glutaraldehyde for 20 min
C) 2% formaldehyde for 10 min
D) 70 % alcohol for 5 min

Choose the best option.",B
"Question: Most important amino acid for formation Neutrophilic extracellular trap (NET) is

A) Citrulline
B) Methionine
C) Valine
D) Leucine

Choose the best option.",A
"Question: On exertion urine stream increases in -

A) Marion's disease
B) Prostate enlargement
C) Urethral stricture
D) Post. urethral valves

Choose the best option.",C
"Question: Which is not transmitted by arthropod -

A) Rickettsia prowazekii
B) Rickettsia rickettsii
C) Rickettsia akari
D) Coxiella burnetii

Choose the best option.",D
"Question: The diabetes control and complication trial (DCCT) provided definitive proof that reduction In chronic hyperglycemia helps to improve -

A) Microvascular complications of type 1 DM
B) Macro vascular complications of type 2 DM
C) Microvascular complications of type 2 DM
D) Microvascular complications of type 1 DM

Choose the best option.",A
"Question: Strawberry gingivitis is seen in:

A) Plasma Cell Gingivitis
B) Leukemic Gingivitis
C) Wegener's Granulomatosis
D) Scorbutic Gingivitis

Choose the best option.",C
"Question: Bleomycin toxicity is characterized by destruction of:

A) Type II pneumocytes
B) Type I pneumocytes
C) Alveolar macrophages
D) Endothelial cells

Choose the best option.",B
"Question: A policemen foo..a a person ln ing unconscious in iglu lateral position on the road with superficial injury to the face, bruises on the right arm, and injury to the lateral aspect of right knee. Nerve most probably injured:

A) Common peroneal nerve
B) Radial nerve
C) Femoral nerve
D) Trigeminal nerve

Choose the best option.",A
"Question: To which of the following events is 'good' outcome in neuroblastoma associated -

A) N-myc amplification
B) Trk A expression
C) Chromosome 1 p deletion
D) Diploidy

Choose the best option.",B
"Question: HLA B27 histocompatibility antigen is correlated With

A) Sjogren's disease
B) Scleroderma
C) Felty's syndrome
D) Ankylosing spondylitis

Choose the best option.",D
"Question: Dileufloy's lesion is seen in -

A) Anus
B) Oesophagus
C) Jejunum
D) Stomach

Choose the best option.",D
"Question: Following may be seen in the exit wound: DNB 10; NEET 14

A) Inveed edges
B) Tattooing
C) Di collar
D) Abrasion collar

Choose the best option.",D
"Question: Substance which is not absorbed in the loop of Henle: March 2005

A) Na+
B) CI?
C) Urea
D) K+

Choose the best option.",C
"Question: Frequency distribution is studied by -

A) Pie diagram
B) Histogram
C) Ski diagram
D) Line diagram

Choose the best option.",B
"Question: A 28 year old woman, suffers from emotional liability and depression, about 10 days prior to her menses. She repos that once she begins to bleed, she feels back to normal. She also gives a history of premenstrual fatigue, bloating and breast tenderness. What would be the best treatment for the patient?

A) Fluoxetine
B) Vitamin B6
C) Evening primrose oil
D) Progesterone

Choose the best option.",A
"Question: Protein secreted by odontoblast:

A) Elastin
B) Collagen
C) Keratin
D) Chitin

Choose the best option.",B
"Question: In hyponatremia following renal failure, serum sodium should be maintained at what levels ?

A) 120 mEq/L
B) 130 mEq/L
C) 135 mEq/L
D) 125 mEq/L

Choose the best option.",A
"Question: Rapid change of presbyopic glass is a feature of

A) Senile cataract
B) Open angle glaucoma
C) Retinal detatchment
D) Intumescent cataract

Choose the best option.",B
"Question: Alopecia areata is not associated with which of the folllowing condition?

A) Geographical tongue
B) Pitting nails
C) Atopy
D) Exclamation sign

Choose the best option.",A
"Question: Risk of mother to child HIV transmission in pregnant woman at the time of delivery, and after delivery in non breast feeding woman is

A) More than 50%
B) 15-30%
C) 5-10%
D) 10-15%

Choose the best option.",B
"Question: Condition required for autoclave is?

A) 121°C temperature for 15 min
B) 100°C temperature for 60 min
C) 121°C temperature for 20 min
D) 100°C temperature for 90 min

Choose the best option.",A
"Question: An obese, diabetic patient with hypertension who is also a smoker, currently on anti-hypertensive and OHA drugs presents with complains of apnea during night. Polysomnography reveals 5 apneic episodes and 1 hypoapneic episode in one hour. What will be best next line of management is: (E. REPEAT 2007)

A) Diet and weight reduction
B) Nasal CPAP
C) Mandibular sling
D) Uvulopharyngopalatoplasty

Choose the best option.",A
"Question: Blue sclera is seen in -

A) Kawasaki syndrome
B) Osteogenesis imperfect
C) Down syndrome
D) Alkaptonuria

Choose the best option.",B
"Question: A 3 year graduate MBBS programme was suggested by which committee?

A) Srivastava Committee
B) Sundar Committee
C) Krishnan Committee
D) Expert Level Committee on Universal Health Coverage

Choose the best option.",D
"Question: Quinidine exes action on hea by

A) Ca+ Channel blocker
B) Na+ Channel opener
C) Kt Channel blocker
D) Cl+ Channel opener

Choose the best option.",C
"Question: In the beginning of resuscitation effos, 0.5 mg of epinephrine is administered subcutaneously. Which adrenergic receptors, in which tissues, are responsible for the beneficial effect of epinephrine in this patient?

A) Alpha-2 receptors in vascular smooth muscle and beta-2 receptors in vascular smooth muscle
B) Alpha-1 receptors in vascular smooth muscle, alpha-2 receptors in the hea, and beta-1 receptors in bronchial smooth muscle
C) Alpha-1 receptors in vascular smooth muscle, beta-1 receptors in the hea, and beta-2 receptors in bronchial smooth muscle
D) Alpha-1 receptors in vascular smooth muscle, alpha-2 receptors at presynaptic nerve terminals, beta-1 receptors in bronchial smooth muscle

Choose the best option.",C
"Question: Residul lung volume increased in

A) Emphysema
B) Obesity
C) Bacterial pneumonia
D) Idiopatic pulmonary fibrosis

Choose the best option.",A
"Question: Lesion of optic tract causes?

A) Bitemporal hemianopia
B) Binasal hemianopia
C) Homonymous superior quadrantonopia
D) Homonymous hemianopia

Choose the best option.",D
"Question: Who coined term anaesthesia

A) Priestly
B) Morgan
C) Moon
D) Holmes

Choose the best option.",D
"Question: A 55-year-old man presents with recurrent epigastric pain. Upper GI endoscopy and gastric biopsy reveal a neoplastic, lymphocytic infiltrate invading glandular tissue. Giemsa staining is positive for Helicobacter pylori. Which of the following is the most likely diagnosis?

A) Burkitt lymphoma
B) Mantle cell lymphoma
C) Follicular lymphoma
D) Marginal zone lymphoma

Choose the best option.",D
"Question: Maintenance of high urinary pH is important during methotrexate treatment because:

A) Methotrexate is a weak acid
B) It decreases renal tubular secretion of methotrexate
C) Leucovorin toxicity is increased in a dehydrated patient
D) Bladder irritation is reduced

Choose the best option.",A
"Question: Cerebrosides consist mostly of this

A) Fructose
B) Arabinose
C) Galactose
D) Glucose

Choose the best option.",C
"Question: If a 5–year-old child suddenly develops stridor, which one of the following would be the most likely diagnosis –

A) Foreign body aspiration
B) Laryngomalacia
C) Acute epiglottitis
D) Acute laryngo–tracheobronchitis

Choose the best option.",A
"Question: Which of the following best defines the ""Saccade""-

A) Abrupt, involuntary slow eye movements
B) Abrupt, involuntary rapid eye movements
C) Involuntary slow eye movement
D) Voluntary slow eye movements

Choose the best option.",B
"Question: Inclusion conjunctivitis is caused by-

A) Candida
B) Neisseria
C) Trachoma
D) Pneumococcus

Choose the best option.",C
"Question: A 25 years old male smoker presents with high grade fever with chills and severe right sided pleuritic chest pain and cough with expectoration physical examination of the patient is likely to show

A) Decreased vocal fremitus
B) Decreased vocal resonance
C) Bronchial breath sounds
D) Increased percussion sounds

Choose the best option.",C
"Question: Triple bonds are found between which base pairs

A) C–T
B) A–G
C) C–G
D) A–T

Choose the best option.",C
"Question: Which is not an effect of atropine?

A) Increased A-V conduction
B) Rise of body temperature
C) Decreased salivary secretion
D) Bradycardia

Choose the best option.",D
"Question: An expectant mother feels quickening at:

A) 12-18 weeks
B) 26 weeks
C) 24-28 weeks
D) 16-20 weeks

Choose the best option.",D
"Question: Drug which do not cause hyperprolactinemia:

A) Haloperidol
B) Chlorpromazine
C) Reserpine
D) Bromocriptine

Choose the best option.",D
"Question: Sex determination in early pregnancy Is done by:

A) Hysteroscopy
B) X-rays
C) Ultrasound
D) Amniocentesis

Choose the best option.",C
"Question: What is the rate of release of levonorgestrel into the uterus from Mirena, a progestin releasing intrauterine device?

A) 50 microgm/d
B) 20 microgm/d
C) 30 microgm/d
D) 70 microgm/d

Choose the best option.",B
"Question: Disulfiram like reaction is commonly caused by which of the following: March 2005

A) erythromycin
B) Penicillin
C) Tetracycline
D) metronidazole

Choose the best option.",D
"Question: Best Prognostic factor for head injury ?

A) Mode of injury
B) Glasgow coma scale
C) Age of patient
D) Presence of facial trauma

Choose the best option.",B
"Question: The labial bow in activator is constructed with:

A) 0.5mrn
B) 0.8mm & slightly heavier
C) 0.6mm
D) 0.7mm

Choose the best option.",B
"Question: Basal lamina of blood vessel in CNS is secreted by

A) Astrocytes
B) Endothelial cells
C) Microglia
D) Oligodendrocytes

Choose the best option.",B
"Question: A 36-year-old woman with pneumococcal pneumonia develops a right pleural effusion. The pleural fluid displays a high specific gravity and contains large numbers of polymorphonuclear (PMN) leukocytes. Which of the following best characterizes this pleural effusion?

A) Lymphedema
B) Purulent exudate
C) Serosanguineous exudate
D) Fibrinous exudate

Choose the best option.",B
"Question: Which of the following type of cell is concerned with the production of surfactant?

A) Alveolar macrophages
B) Clara cells
C) Type II Pneumocytes
D) Type I Pneumocytes

Choose the best option.",C
"Question: Wrong about Mother and Child Health programme is – a) Useful for children upto 12 years of ageb) It's objective is to prevent against chronic diseasesc) 100% immunization to be done by 200 A.D. against six vaccine preventable diseasesd) To decrease acute respiratory infections

A) ab
B) bc
C) ad
D) ac

Choose the best option.",A
"Question: Gene responsible for FAP is located at

A) Chromosome 8
B) Chromosome 15
C) Chromosome X
D) Chromosome 5

Choose the best option.",D
"Question: The most impoant function of epithelioid cells in tuberculosis is -

A) Secretory
B) Healing
C) Phagocytosis
D) Antigenic

Choose the best option.",A
"Question: Cardiomyopathy is/are due to deficinency of:

A) Boron
B) Selenium
C) Zinc
D) Phosphorus

Choose the best option.",B
"Question: The most common cause of Anovulation is:

A) Polycystic Ovarian Disease
B) Hyperprolactinemia
C) Low ovarian reserves
D) Premature ovarian failure

Choose the best option.",A
"Question: Which of the following Artery supplies the thyroid gland?

A) Lingual artery
B) Subclavian artery
C) Internal carotid artery
D) Thyrocrvical trunk

Choose the best option.",D
"Question: Drug of choice for renal colic -

A) Pentazocine
B) Voveran
C) Piroxican
D) Methadone

Choose the best option.",B
"Question: Dye is injected in one of the extremities in a child and is followed by pain and swelling of upper limb, paraesthesias of fingers, stretch pain and normal peripheral pulses, management is:

A) Observation
B) Fasciotomy
C) Aspiration
D) Anti-Inflammatory

Choose the best option.",B
"Question: Number of holes per square inch of a standard mosquito net is?

A) 175
B) 100
C) 150
D) 250

Choose the best option.",C
"Question: Bronchial secretion secretes -

A) IgE
B) IgG
C) IgM
D) IgA

Choose the best option.",D
"Question: 16-year-old girl with sho height, amenorrhea with widely spaced nipple. Karyotyping is;

A) 46 XO
B) 45 X0
C) 46XY
D) 47 XXX

Choose the best option.",B
"Question: A person presented with swelling of the right 3rd toe. X ray shows deposition of multiple crystals. A defect in which of the following pathway caused the problem.

A) Uric acid pathway
B) Urea cycle
C) Purine salvage pathway
D) CORI cycle

Choose the best option.",A
"Question: Eruption of Deciduous Maxillary Central incisor occur at

A) 15-16 months
B) 10-11 months
C) 8-9 months
D) 19-20 months

Choose the best option.",C
"Question: Bristol cha is used fore

A) Nocturnal enuresis
B) Stool consistency
C) Cognitive development
D) Mental retardation

Choose the best option.",B
"Question: Middle superior alveolar nerve is a branch of which of the following nerve?

A) Lingual nerve
B) Facial Nerve
C) Mandibular nerve
D) Maxillary nerve

Choose the best option.",D
"Question: Drug of choice for relapsing remitting multiple sclerosis is:

A) Beta IFN
B) Natalizumab
C) Gamma IFN
D) Alpha IEN

Choose the best option.",A
"Question: Exposure of left subclan aery by supraclavicular approach does not require cutting of ?

A) Sternocleidomastoid
B) Scalenus anterior
C) Scalenus medius
D) Omohyoid

Choose the best option.",C
"Question: Bilayer cell membrane contains

A) Cholesterol
B) Triacyl glycerol
C) Glycerol
D) Cholesterol ester

Choose the best option.",A
"Question: Presence of Hbe Ag in patients with hepatitis indicates -

A) Simple carriers
B) Late convalescence
C) High infectivity
D) Carrier status

Choose the best option.",C
"Question: A patient in emergency depament shows Mc Ewan sign. This sign is positive in the following condition:

A) Cyanide poisoning
B) Alcoholism
C) Lead
D) Arsenic poison

Choose the best option.",B
"Question: Buonian line is seen in poisoning

A) Arsenic
B) Copper
C) Lead
D) Silver

Choose the best option.",C
